"statistic, pvalue, row is better than column",template_17,template_16,best set: template_2,template_3,template_10,template_28,template_41,template_36,template_37,template_32,template_33,template_34,template_35,template_30,template_31,template_29,template_39,template_52,template_53,template_54,template_55,template_46,template_47,template_48,template_44,template_45,template_42,template_40,template_38,template_11,template_24,template_12,template_13,template_8,template_9,template_4,template_5,template_6,template_7,template_0,template_15,template_1,template_25,template_26,template_27,template_22,template_23,template_18,template_19,template_21,template_14,template_43,template_50,template_51,template_49,template_20,group,accuracy
template_33,"1.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",None,"0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",A,0.2
template_34,"1.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",None,"0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",A,0.2
template_35,"1.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",None,"0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",A,0.2
template_30,"1.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",None,"0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",A,0.2
template_31,"1.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",None,"0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",A,0.2
template_29,"1.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",None,"0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",A,0.2
template_39,"1.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",None,"0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",A,0.2
template_52,"1.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",None,"0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",A,0.2
template_53,"1.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",None,"0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",A,0.2
template_54,"1.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",None,"0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",A,0.2
template_55,"1.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, False","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",None,"0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, None","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True","0.00, 1.00, True",A,0.2
