"statistic, pvalue, row is better than column",template_21,template_19,best set: template_9,template_23,template_5,template_27,template_13,template_18,template_39,template_7,template_28,template_36,template_16,template_22,template_17,template_34,template_14,template_25,template_35,template_3,template_26,template_40,template_1,template_15,template_4,template_49,template_29,template_8,template_12,template_32,template_47,template_20,template_6,template_38,template_41,template_45,template_30,template_31,template_11,template_24,template_55,template_0,template_51,template_33,template_53,template_2,template_37,template_43,template_44,template_10,template_48,template_54,template_46,template_50,template_52,template_42,group,accuracy
template_28,"44.00, 0.68, False","43.00, 0.68, False","50.00, 0.70, False","46.00, 0.68, False","48.00, 0.76, False","48.00, 0.92, False","53.00, 0.92, False","28.00, 1.00, False","47.00, 1.00, False","44.00, 1.00, True",None,"17.00, 1.00, True","23.00, 1.00, True","23.00, 0.89, True","51.00, 0.92, True","17.00, 0.87, True","38.00, 0.82, True","47.00, 0.84, True","45.00, 0.84, True","45.00, 0.76, True","33.00, 0.64, True","23.00, 0.58, True","47.00, 0.69, True","47.00, 0.69, True","27.00, 0.60, True","49.00, 0.62, True","47.00, 0.62, True","26.00, 0.51, True","35.00, 0.57, True","15.00, 0.41, True","45.00, 0.54, True","23.00, 0.41, True","25.00, 0.36, True","22.00, 0.33, True","42.00, 0.41, True","48.00, 0.44, True","17.00, 0.17, True","47.00, 0.38, True","46.00, 0.32, True","30.00, 0.24, True","49.00, 0.34, True","33.00, 0.21, True","50.00, 0.26, True","38.00, 0.20, True","47.00, 0.25, True","22.00, 0.09, True","44.00, 0.17, True","43.00, 0.11, True","20.00, 0.02, True","28.00, 0.03, True","22.00, 0.01, True","33.00, 0.03, True","24.00, 0.01, True","20.00, 0.00, True","27.00, 0.01, True","24.00, 0.00, True",A,0.435
template_36,"46.00, 0.61, False","48.00, 0.62, False","48.00, 0.62, False","46.00, 0.61, False","50.00, 0.70, False","49.00, 0.84, False","52.00, 0.85, False","30.00, 0.90, False","50.00, 0.92, False","47.00, 1.00, False","17.00, 1.00, False",None,"29.00, 1.00, None","22.00, 1.00, True","50.00, 1.00, True","23.00, 1.00, True","40.00, 0.91, True","50.00, 0.92, True","45.00, 0.92, True","46.00, 0.84, True","32.00, 0.72, True","20.00, 0.65, True","48.00, 0.76, True","47.00, 0.76, True","32.00, 0.72, True","49.00, 0.69, True","49.00, 0.69, True","27.00, 0.60, True","35.00, 0.64, True","20.00, 0.55, True","46.00, 0.61, True","28.00, 0.53, True","30.00, 0.46, True","16.00, 0.34, True","44.00, 0.48, True","46.00, 0.48, True","18.00, 0.23, True","48.00, 0.44, True","46.00, 0.37, True","27.00, 0.26, True","49.00, 0.39, True","32.00, 0.25, True","50.00, 0.30, True","38.00, 0.24, True","48.00, 0.29, True","26.00, 0.14, True","43.00, 0.19, True","45.00, 0.14, True","23.00, 0.03, True","25.00, 0.03, True","26.00, 0.02, True","33.00, 0.04, True","27.00, 0.02, True","21.00, 0.01, True","24.00, 0.01, True","24.00, 0.00, True",A,0.432
template_16,"44.00, 0.61, False","47.00, 0.62, False","42.00, 0.60, False","43.00, 0.60, False","43.00, 0.68, False","42.00, 0.83, False","45.00, 0.84, False","26.00, 0.89, False","46.00, 0.92, False","42.00, 1.00, False","23.00, 1.00, False","29.00, 1.00, True",None,"21.00, 1.00, True","45.00, 1.00, True","27.00, 1.00, True","38.00, 0.91, True","46.00, 0.92, True","45.00, 0.92, True","41.00, 0.83, True","30.00, 0.71, True","30.00, 0.71, True","49.00, 0.77, True","46.00, 0.76, True","23.00, 0.67, True","48.00, 0.69, True","47.00, 0.69, True","22.00, 0.57, True","27.00, 0.60, True","26.00, 0.60, True","45.00, 0.61, True","16.00, 0.42, True","21.00, 0.39, True","29.00, 0.46, True","44.00, 0.48, True","46.00, 0.48, True","22.00, 0.27, True","45.00, 0.42, True","39.00, 0.34, True","30.00, 0.28, True","46.00, 0.37, True","34.00, 0.26, True","47.00, 0.29, True","37.00, 0.24, True","46.00, 0.28, True","8.00, 0.02, True","44.00, 0.20, True","43.00, 0.14, True","20.00, 0.02, True","26.00, 0.03, True","25.00, 0.02, True","35.00, 0.04, True","24.00, 0.02, True","20.00, 0.01, True","28.00, 0.01, True","28.00, 0.01, True",A,0.432
template_22,"44.00, 0.54, False","42.00, 0.53, False","44.00, 0.54, False","46.00, 0.55, False","43.00, 0.60, False","45.00, 0.76, False","48.00, 0.76, False","23.00, 0.78, False","48.00, 0.84, False","44.00, 0.92, False","23.00, 0.89, False","22.00, 1.00, False","21.00, 1.00, False",None,"48.00, 1.00, None","32.00, 1.00, None","32.00, 1.00, True","49.00, 1.00, True","47.00, 1.00, True","48.00, 0.92, True","28.00, 0.79, True","27.00, 0.79, True","49.00, 0.84, True","45.00, 0.84, True","24.00, 0.78, True","51.00, 0.77, True","48.00, 0.76, True","12.00, 0.57, True","28.00, 0.70, True","24.00, 0.68, True","49.00, 0.69, True","20.00, 0.55, True","22.00, 0.48, True","28.00, 0.53, True","43.00, 0.53, True","51.00, 0.57, True","27.00, 0.37, True","45.00, 0.48, True","40.00, 0.40, True","22.00, 0.27, True","50.00, 0.44, True","26.00, 0.25, True","52.00, 0.35, True","38.00, 0.28, True","50.00, 0.34, True","27.00, 0.18, True","45.00, 0.24, True","50.00, 0.19, True","26.00, 0.05, True","20.00, 0.02, True","24.00, 0.03, True","30.00, 0.04, True","24.00, 0.02, True","19.00, 0.01, True","22.00, 0.01, True","23.00, 0.00, True",A,0.429
template_17,"20.00, 0.38, False","25.00, 0.43, False","20.00, 0.38, False","20.00, 0.38, False","21.00, 0.47, False","31.00, 0.71, False","30.00, 0.71, False","47.00, 0.84, False","33.00, 0.81, False","20.00, 0.88, False","51.00, 0.92, False","50.00, 1.00, False","45.00, 1.00, False","48.00, 1.00, True",None,"46.00, 1.00, None","43.00, 1.00, True","31.00, 1.00, True","25.00, 1.00, True","11.00, 0.84, True","45.00, 0.84, True","48.00, 0.84, True","30.00, 0.80, True","28.00, 0.79, True","45.00, 0.84, True","29.00, 0.70, True","21.00, 0.66, True","43.00, 0.75, True","49.00, 0.77, True","45.00, 0.76, True","25.00, 0.59, True","40.00, 0.66, True","39.00, 0.59, True","45.00, 0.61, True","31.00, 0.47, True","22.00, 0.40, True","51.00, 0.50, True","23.00, 0.34, True","29.00, 0.33, True","41.00, 0.40, True","35.00, 0.37, True","40.00, 0.34, True","27.00, 0.21, True","21.00, 0.17, True","37.00, 0.28, True","42.00, 0.26, True","25.00, 0.13, True","31.00, 0.11, True","48.00, 0.13, True","40.00, 0.09, True","45.00, 0.08, True","49.00, 0.10, True","41.00, 0.06, True","39.00, 0.04, True","43.00, 0.03, True","38.00, 0.02, True",A,0.429
template_34,"41.00, 0.53, False","43.00, 0.53, False","42.00, 0.53, False","40.00, 0.52, False","45.00, 0.61, False","40.00, 0.74, False","45.00, 0.76, False","27.00, 0.79, False","44.00, 0.83, False","43.00, 0.92, False","17.00, 0.87, False","23.00, 1.00, False","27.00, 1.00, False","32.00, 1.00, True","46.00, 1.00, True",None,"38.00, 1.00, True","42.00, 1.00, True","47.00, 1.00, True","42.00, 0.91, True","33.00, 0.81, True","27.00, 0.79, True","45.00, 0.84, True","46.00, 0.84, True","28.00, 0.79, True","46.00, 0.76, True","50.00, 0.77, True","30.00, 0.71, True","33.00, 0.72, True","11.00, 0.56, True","44.00, 0.68, True","22.00, 0.57, True","24.00, 0.50, True","26.00, 0.51, True","42.00, 0.53, True","43.00, 0.53, True","24.00, 0.35, True","45.00, 0.48, True","38.00, 0.39, True","33.00, 0.36, True","45.00, 0.42, True","33.00, 0.30, True","43.00, 0.31, True","40.00, 0.29, True","41.00, 0.30, True","24.00, 0.16, True","43.00, 0.23, True","39.00, 0.15, True","26.00, 0.05, True","29.00, 0.05, True","20.00, 0.02, True","29.00, 0.04, True","20.00, 0.01, True","22.00, 0.01, True","24.00, 0.01, True","23.00, 0.00, True",A,0.429
template_14,"39.00, 0.45, False","39.00, 0.45, False","39.00, 0.45, False","41.00, 0.46, False","41.00, 0.53, False","45.00, 0.68, False","47.00, 0.69, False","31.00, 0.71, False","45.00, 0.76, False","41.00, 0.83, False","38.00, 0.82, False","40.00, 0.91, False","38.00, 0.91, False","32.00, 1.00, False","43.00, 1.00, False","38.00, 1.00, False",None,"49.00, 1.00, None","45.00, 1.00, None","47.00, 1.00, True","30.00, 0.90, True","36.00, 0.91, True","42.00, 0.91, True","42.00, 0.91, True","31.00, 0.90, True","51.00, 0.85, True","47.00, 0.84, True","28.00, 0.79, True","35.00, 0.82, True","39.00, 0.82, True","51.00, 0.77, True","30.00, 0.71, True","27.00, 0.60, True","38.00, 0.66, True","41.00, 0.59, True","53.00, 0.64, True","47.00, 0.55, True","47.00, 0.55, True","43.00, 0.47, True","33.00, 0.42, True","50.00, 0.50, True","9.00, 0.12, True","47.00, 0.38, True","41.00, 0.35, True","49.00, 0.39, True","35.00, 0.27, True","42.00, 0.26, True","47.00, 0.21, True","41.00, 0.13, True","31.00, 0.07, True","40.00, 0.09, True","39.00, 0.08, True","34.00, 0.05, True","39.00, 0.04, True","36.00, 0.03, True","24.00, 0.01, True",A,0.426
template_25,"30.00, 0.40, False","31.00, 0.40, False","26.00, 0.37, False","23.00, 0.34, False","27.00, 0.44, False","19.00, 0.54, False","23.00, 0.58, False","49.00, 0.77, False","21.00, 0.66, False","30.00, 0.80, False","47.00, 0.84, False","50.00, 0.92, False","46.00, 0.92, False","49.00, 1.00, False","31.00, 1.00, False","42.00, 1.00, False","49.00, 1.00, True",None,"36.00, 1.00, None","30.00, 1.00, True","49.00, 0.92, True","50.00, 0.92, True","35.00, 0.91, True","34.00, 0.90, True","46.00, 0.92, True","35.00, 0.82, True","34.00, 0.81, True","47.00, 0.84, True","45.00, 0.84, True","43.00, 0.83, True","34.00, 0.72, True","40.00, 0.74, True","42.00, 0.67, True","49.00, 0.69, True","26.00, 0.51, True","37.00, 0.58, True","55.00, 0.58, True","35.00, 0.49, True","14.00, 0.24, True","40.00, 0.46, True","34.00, 0.42, True","44.00, 0.42, True","33.00, 0.30, True","27.00, 0.26, True","26.00, 0.25, True","43.00, 0.31, True","28.00, 0.18, True","32.00, 0.14, True","50.00, 0.16, True","41.00, 0.11, True","42.00, 0.09, True","48.00, 0.11, True","40.00, 0.07, True","44.00, 0.05, True","41.00, 0.04, True","42.00, 0.03, True",A,0.426
template_35,"15.00, 0.26, False","21.00, 0.32, False","30.00, 0.40, False","27.00, 0.37, False","23.00, 0.41, False","29.00, 0.61, False","34.00, 0.64, False","50.00, 0.77, False","28.00, 0.70, False","21.00, 0.77, False","45.00, 0.84, False","45.00, 0.92, False","45.00, 0.92, False","47.00, 1.00, False","25.00, 1.00, False","47.00, 1.00, False","45.00, 1.00, True","36.00, 1.00, True",None,"30.00, 1.00, True","47.00, 0.92, True","45.00, 0.92, True","42.00, 0.91, True","36.00, 0.91, True","48.00, 0.92, True","29.00, 0.80, True","22.00, 0.77, True","43.00, 0.83, True","48.00, 0.84, True","44.00, 0.83, True","25.00, 0.68, True","46.00, 0.76, True","44.00, 0.68, True","43.00, 0.68, True","26.00, 0.51, True","34.00, 0.56, True","50.00, 0.56, True","26.00, 0.43, True","36.00, 0.43, True","41.00, 0.46, True","35.00, 0.43, True","42.00, 0.41, True","35.00, 0.31, True","9.00, 0.09, True","42.00, 0.35, True","39.00, 0.29, True","25.00, 0.16, True","36.00, 0.16, True","43.00, 0.14, True","41.00, 0.11, True","44.00, 0.10, True","45.00, 0.10, True","41.00, 0.07, True","39.00, 0.04, True","41.00, 0.04, True","40.00, 0.02, True",A,0.426
template_3,"22.00, 0.27, False","27.00, 0.31, False","16.00, 0.21, False","18.00, 0.23, False","22.00, 0.33, False","31.00, 0.54, False","31.00, 0.54, False","45.00, 0.68, False","32.00, 0.63, False","20.00, 0.65, False","45.00, 0.76, False","46.00, 0.84, False","41.00, 0.83, False","48.00, 0.92, False","11.00, 0.84, False","42.00, 0.91, False","47.00, 1.00, False","30.00, 1.00, False","30.00, 1.00, False",None,"47.00, 1.00, True","49.00, 1.00, True","30.00, 1.00, True","33.00, 1.00, True","46.00, 1.00, True","24.00, 0.89, True","24.00, 0.89, True","45.00, 0.92, True","48.00, 0.92, True","42.00, 0.91, True","21.00, 0.77, True","40.00, 0.83, True","40.00, 0.74, True","44.00, 0.75, True","34.00, 0.64, True","17.00, 0.52, True","48.00, 0.62, True","25.00, 0.50, True","30.00, 0.46, True","42.00, 0.53, True","32.00, 0.48, True","42.00, 0.47, True","20.00, 0.25, True","26.00, 0.31, True","31.00, 0.34, True","39.00, 0.34, True","26.00, 0.21, True","24.00, 0.12, True","47.00, 0.18, True","37.00, 0.11, True","44.00, 0.12, True","49.00, 0.14, True","41.00, 0.09, True","40.00, 0.06, True","43.00, 0.05, True","38.00, 0.03, True",A,0.423
template_26,"40.00, 0.34, False","42.00, 0.35, False","43.00, 0.36, False","43.00, 0.36, False","40.00, 0.40, False","43.00, 0.53, False","45.00, 0.54, False","20.00, 0.46, False","48.00, 0.62, False","42.00, 0.67, False","33.00, 0.64, False","32.00, 0.72, False","30.00, 0.71, False","28.00, 0.79, False","45.00, 0.84, False","33.00, 0.81, False","30.00, 0.90, False","49.00, 0.92, False","47.00, 0.92, False","47.00, 1.00, False",None,"22.00, 1.00, None","44.00, 1.00, None","47.00, 1.00, None","30.00, 1.00, None","55.00, 1.00, True","51.00, 1.00, True","31.00, 1.00, True","16.00, 1.00, True","31.00, 1.00, True","52.00, 0.92, True","29.00, 0.90, True","30.00, 0.80, True","30.00, 0.80, True","44.00, 0.75, True","53.00, 0.78, True","39.00, 0.66, True","51.00, 0.70, True","46.00, 0.61, True","22.00, 0.48, True","50.00, 0.63, True","31.00, 0.47, True","52.00, 0.51, True","40.00, 0.46, True","53.00, 0.51, True","34.00, 0.36, True","46.00, 0.37, True","50.00, 0.30, True","37.00, 0.17, True","20.00, 0.06, True","33.00, 0.10, True","28.00, 0.08, True","26.00, 0.05, True","33.00, 0.05, True","26.00, 0.02, True","30.00, 0.02, True",A,0.42
