"statistic, pvalue, row is better than column",best set: template_2,template_31,template_44,template_45,template_32,template_28,template_34,template_8,template_30,template_16,template_17,template_36,template_35,template_9,template_3,template_48,template_37,template_29,template_40,template_41,template_33,template_22,template_53,template_6,template_23,template_51,template_52,template_38,template_49,template_1,template_7,template_4,template_50,template_18,template_54,template_39,template_20,template_12,template_55,template_46,template_13,template_10,template_0,template_11,template_14,template_25,template_43,template_21,template_19,template_27,template_5,template_42,template_47,template_24,template_15,template_26,group
template_17,"15.00, 0.41, False","7.00, 0.36, False","18.00, 0.53, False","11.00, 0.56, False","20.00, 0.65, False","19.00, 0.76, False","21.00, 0.88, False","14.00, 0.86, False","15.00, 0.86, False","14.00, 1.00, False",None,"20.00, 1.00, True","16.00, 0.86, True","7.00, 0.80, True","6.00, 0.79, True","22.00, 0.88, True","15.00, 0.86, True","14.00, 0.72, True","21.00, 0.77, True","16.00, 0.74, True","15.00, 0.73, True","16.00, 0.74, True","12.00, 0.70, True","15.00, 0.61, True","4.00, 0.27, True","8.00, 0.38, True","16.00, 0.42, True","19.00, 0.45, True","12.00, 0.36, True","11.00, 0.34, True","5.00, 0.21, True","14.00, 0.39, True","15.00, 0.32, True","14.00, 0.24, True","14.00, 0.19, True","12.00, 0.16, True","13.00, 0.18, True","12.00, 0.16, True","8.00, 0.08, True","17.00, 0.17, True","6.00, 0.05, True","9.00, 0.04, True","10.00, 0.05, True","6.00, 0.01, True","12.00, 0.05, True","5.00, 0.01, True","11.00, 0.04, True","2.00, 0.00, True","3.00, 0.00, True","3.00, 0.00, True","3.00, 0.00, True","13.00, 0.02, True","4.00, 0.00, True","8.00, 0.00, True","4.00, 0.00, True","9.00, 0.00, True",A
template_36,"15.00, 0.32, False","14.00, 0.39, False","16.00, 0.42, False","16.00, 0.51, False","5.00, 0.30, False","12.00, 0.57, False","8.00, 0.65, False","13.00, 0.71, False","15.00, 0.73, False","17.00, 0.87, False","20.00, 1.00, False",None,"14.00, 1.00, True","16.00, 1.00, True","16.00, 1.00, True","15.00, 1.00, True","12.00, 1.00, True","12.00, 0.85, True","9.00, 0.82, True","18.00, 0.87, True","16.00, 0.86, True","14.00, 0.86, True","20.00, 0.88, True","16.00, 0.74, True","14.00, 0.60, True","15.00, 0.61, True","11.00, 0.44, True","9.00, 0.40, True","15.00, 0.50, True","21.00, 0.56, True","15.00, 0.50, True","14.00, 0.49, True","10.00, 0.33, True","17.00, 0.35, True","9.00, 0.17, True","13.00, 0.23, True","15.00, 0.26, True","11.00, 0.20, True","15.00, 0.20, True","11.00, 0.15, True","14.00, 0.19, True","9.00, 0.06, True","16.00, 0.13, True","13.00, 0.07, True","18.00, 0.11, True","14.00, 0.08, True","13.00, 0.07, True","13.00, 0.04, True","13.00, 0.04, True","13.00, 0.04, True","12.00, 0.02, True","11.00, 0.02, True","13.00, 0.02, True","11.00, 0.01, True","11.00, 0.01, True","10.00, 0.01, True",A
template_35,"17.00, 0.28, False","8.00, 0.21, False","18.00, 0.36, False","11.00, 0.34, False","9.00, 0.31, False","14.00, 0.49, False","14.00, 0.60, False","17.00, 0.63, False","18.00, 0.64, False","18.00, 0.75, False","16.00, 0.86, False","14.00, 1.00, False",None,"11.00, 1.00, None","14.00, 1.00, None","18.00, 1.00, None","6.00, 1.00, None","7.00, 1.00, True","18.00, 1.00, True","8.00, 1.00, True","6.00, 1.00, True","18.00, 1.00, True","14.00, 1.00, True","19.00, 0.87, True","11.00, 0.69, True","11.00, 0.69, True","19.00, 0.64, True","16.00, 0.62, True","10.00, 0.54, True","18.00, 0.64, True","10.00, 0.54, True","18.00, 0.64, True","14.00, 0.49, True","18.00, 0.44, True","14.00, 0.31, True","7.00, 0.19, True","17.00, 0.35, True","16.00, 0.34, True","10.00, 0.18, True","15.00, 0.26, True","11.00, 0.20, True","14.00, 0.14, True","13.00, 0.13, True","7.00, 0.04, True","18.00, 0.14, True","12.00, 0.09, True","9.00, 0.06, True","11.00, 0.04, True","11.00, 0.04, True","11.00, 0.04, True","8.00, 0.02, True","11.00, 0.03, True","5.00, 0.00, True","13.00, 0.03, True","11.00, 0.01, True","14.00, 0.02, True",A
template_9,"12.00, 0.22, False","7.00, 0.19, False","18.00, 0.36, False","11.00, 0.34, False","14.00, 0.39, False","16.00, 0.51, False","16.00, 0.62, False","9.00, 0.52, False","15.00, 0.61, False","14.00, 0.72, False","7.00, 0.80, False","16.00, 1.00, False","11.00, 1.00, True",None,"7.00, 1.00, None","20.00, 1.00, None","10.00, 1.00, None","12.00, 1.00, True","18.00, 1.00, True","12.00, 1.00, True","12.00, 1.00, True","12.00, 1.00, True","14.00, 1.00, True","14.00, 0.86, True","3.00, 0.51, True","8.00, 0.65, True","16.00, 0.62, True","17.00, 0.63, True","11.00, 0.56, True","10.00, 0.54, True","3.00, 0.34, True","13.00, 0.58, True","13.00, 0.47, True","13.00, 0.38, True","14.00, 0.31, True","10.00, 0.25, True","12.00, 0.28, True","11.00, 0.26, True","8.00, 0.15, True","16.00, 0.27, True","3.00, 0.06, True","9.00, 0.09, True","12.00, 0.12, True","2.00, 0.01, True","15.00, 0.12, True","4.00, 0.02, True","10.00, 0.07, True","3.00, 0.00, True","3.00, 0.00, True","3.00, 0.00, True","2.00, 0.00, True","14.00, 0.04, True","5.00, 0.00, True","9.00, 0.01, True","4.00, 0.00, True","10.00, 0.01, True",A
template_3,"13.00, 0.23, False","8.00, 0.21, False","17.00, 0.35, False","9.00, 0.31, False","16.00, 0.42, False","18.00, 0.53, False","18.00, 0.64, False","12.00, 0.57, False","16.00, 0.62, False","15.00, 0.73, False","6.00, 0.79, False","16.00, 1.00, False","14.00, 1.00, True","7.00, 1.00, True",None,"21.00, 1.00, None","15.00, 1.00, None","15.00, 1.00, True","19.00, 1.00, True","17.00, 1.00, True","16.00, 1.00, True","17.00, 1.00, True","13.00, 1.00, True","16.00, 0.86, True","5.00, 0.58, True","6.00, 0.61, True","14.00, 0.60, True","17.00, 0.63, True","12.00, 0.57, True","14.00, 0.60, True","5.00, 0.42, True","16.00, 0.62, True","13.00, 0.47, True","16.00, 0.42, True","13.00, 0.30, True","12.00, 0.28, True","15.00, 0.32, True","12.00, 0.28, True","8.00, 0.15, True","18.00, 0.29, True","7.00, 0.13, True","10.00, 0.10, True","11.00, 0.11, True","6.00, 0.03, True","15.00, 0.12, True","7.00, 0.04, True","12.00, 0.09, True","5.00, 0.01, True","5.00, 0.01, True","5.00, 0.01, True","3.00, 0.00, True","14.00, 0.04, True","6.00, 0.01, True","10.00, 0.02, True","6.00, 0.00, True","10.00, 0.01, True",A
template_48,"13.00, 0.23, False","16.00, 0.34, False","11.00, 0.26, False","18.00, 0.44, False","12.00, 0.36, False","17.00, 0.52, False","14.00, 0.60, False","14.00, 0.60, False","12.00, 0.57, False","13.00, 0.71, False","22.00, 0.88, False","15.00, 1.00, False","18.00, 1.00, True","20.00, 1.00, True","21.00, 1.00, True",None,"17.00, 1.00, None","20.00, 1.00, True","18.00, 1.00, True","19.00, 1.00, True","18.00, 1.00, True","15.00, 1.00, True","19.00, 1.00, True","10.00, 0.83, True","18.00, 0.75, True","19.00, 0.76, True","7.00, 0.48, True","16.00, 0.62, True","16.00, 0.62, True","22.00, 0.67, True","18.00, 0.64, True","11.00, 0.56, True","9.00, 0.40, True","12.00, 0.36, True","8.00, 0.21, True","14.00, 0.31, True","10.00, 0.25, True","11.00, 0.26, True","14.00, 0.24, True","2.00, 0.04, True","15.00, 0.26, True","11.00, 0.11, True","14.00, 0.14, True","12.00, 0.09, True","14.00, 0.11, True","17.00, 0.14, True","14.00, 0.11, True","14.00, 0.06, True","14.00, 0.06, True","14.00, 0.06, True","13.00, 0.04, True","7.00, 0.01, True","12.00, 0.02, True","8.00, 0.01, True","13.00, 0.02, True","6.00, 0.00, True",A
template_37,"16.00, 0.27, False","7.00, 0.19, False","13.00, 0.30, False","12.00, 0.36, False","11.00, 0.34, False","14.00, 0.49, False","14.00, 0.60, False","13.00, 0.58, False","16.00, 0.62, False","16.00, 0.74, False","15.00, 0.86, False","12.00, 1.00, False","6.00, 1.00, True","10.00, 1.00, True","15.00, 1.00, True","17.00, 1.00, True",None,"7.00, 1.00, True","19.00, 1.00, True","9.00, 1.00, True","8.00, 1.00, True","17.00, 1.00, True","16.00, 1.00, True","17.00, 0.87, True","11.00, 0.69, True","10.00, 0.68, True","17.00, 0.63, True","17.00, 0.63, True","14.00, 0.60, True","17.00, 0.63, True","12.00, 0.57, True","15.00, 0.61, True","11.00, 0.44, True","18.00, 0.44, True","15.00, 0.32, True","7.00, 0.19, True","17.00, 0.35, True","16.00, 0.34, True","11.00, 0.20, True","15.00, 0.26, True","11.00, 0.20, True","12.00, 0.12, True","13.00, 0.13, True","7.00, 0.04, True","18.00, 0.14, True","12.00, 0.09, True","12.00, 0.09, True","10.00, 0.04, True","10.00, 0.04, True","12.00, 0.05, True","7.00, 0.01, True","11.00, 0.03, True","8.00, 0.01, True","13.00, 0.03, True","12.00, 0.02, True","13.00, 0.01, True",A
template_29,"18.00, 0.23, False","9.00, 0.17, False","16.00, 0.27, False","13.00, 0.30, False","11.00, 0.26, False","12.00, 0.36, False","17.00, 0.52, False","16.00, 0.51, False","18.00, 0.53, False","18.00, 0.64, False","14.00, 0.72, False","12.00, 0.85, False","7.00, 1.00, False","12.00, 1.00, False","15.00, 1.00, False","20.00, 1.00, False","7.00, 1.00, False",None,"18.00, 1.00, None","12.00, 1.00, None","9.00, 1.00, None","18.00, 1.00, None","16.00, 1.00, None","21.00, 1.00, True","12.00, 0.85, True","11.00, 0.84, True","20.00, 0.76, True","18.00, 0.75, True","13.00, 0.71, True","18.00, 0.75, True","13.00, 0.71, True","19.00, 0.76, True","13.00, 0.58, True","20.00, 0.55, True","15.00, 0.41, True","11.00, 0.34, True","19.00, 0.45, True","17.00, 0.43, True","12.00, 0.28, True","16.00, 0.34, True","11.00, 0.26, True","14.00, 0.19, True","15.00, 0.20, True","9.00, 0.09, True","19.00, 0.19, True","13.00, 0.13, True","11.00, 0.11, True","11.00, 0.06, True","12.00, 0.07, True","13.00, 0.07, True","8.00, 0.02, True","13.00, 0.05, True","8.00, 0.02, True","14.00, 0.04, True","12.00, 0.02, True","15.00, 0.03, True",A
template_40,"17.00, 0.22, False","17.00, 0.28, False","18.00, 0.29, False","19.00, 0.37, False","7.00, 0.19, False","11.00, 0.34, False","9.00, 0.40, False","16.00, 0.51, False","16.00, 0.51, False","18.00, 0.64, False","21.00, 0.77, False","9.00, 0.82, False","18.00, 1.00, False","18.00, 1.00, False","19.00, 1.00, False","18.00, 1.00, False","19.00, 1.00, False","18.00, 1.00, True",None,"17.00, 1.00, None","19.00, 1.00, None","19.00, 1.00, None","20.00, 1.00, None","22.00, 1.00, True","18.00, 0.87, True","19.00, 0.87, True","11.00, 0.69, True","4.00, 0.55, True","19.00, 0.76, True","18.00, 0.75, True","18.00, 0.75, True","19.00, 0.76, True","15.00, 0.61, True","17.00, 0.52, True","10.00, 0.33, True","11.00, 0.34, True","17.00, 0.43, True","13.00, 0.38, True","16.00, 0.34, True","16.00, 0.34, True","17.00, 0.35, True","13.00, 0.18, True","18.00, 0.23, True","14.00, 0.14, True","17.00, 0.17, True","16.00, 0.16, True","17.00, 0.17, True","16.00, 0.10, True","16.00, 0.10, True","15.00, 0.09, True","13.00, 0.05, True","14.00, 0.06, True","14.00, 0.04, True","11.00, 0.03, True","11.00, 0.02, True","12.00, 0.02, True",A
template_41,"16.00, 0.21, False","10.00, 0.18, False","18.00, 0.29, False","13.00, 0.30, False","12.00, 0.28, False","15.00, 0.41, False","14.00, 0.49, False","13.00, 0.47, False","18.00, 0.53, False","17.00, 0.63, False","16.00, 0.74, False","18.00, 0.87, False","8.00, 1.00, False","12.00, 1.00, False","17.00, 1.00, False","19.00, 1.00, False","9.00, 1.00, False","12.00, 1.00, True","17.00, 1.00, True",None,"12.00, 1.00, None","20.00, 1.00, None","15.00, 1.00, None","18.00, 1.00, True","13.00, 0.85, True","17.00, 0.87, True","18.00, 0.75, True","15.00, 0.73, True","16.00, 0.74, True","14.00, 0.72, True","11.00, 0.69, True","18.00, 0.75, True","17.00, 0.63, True","18.00, 0.53, True","14.00, 0.39, True","5.00, 0.21, True","18.00, 0.44, True","15.00, 0.41, True","8.00, 0.21, True","17.00, 0.35, True","14.00, 0.31, True","14.00, 0.19, True","10.00, 0.14, True","8.00, 0.08, True","18.00, 0.18, True","14.00, 0.14, True","11.00, 0.11, True","10.00, 0.05, True","11.00, 0.06, True","12.00, 0.07, True","9.00, 0.03, True","13.00, 0.05, True","8.00, 0.02, True","13.00, 0.04, True","11.00, 0.02, True","15.00, 0.03, True",A
template_33,"15.00, 0.20, False","10.00, 0.18, False","13.00, 0.23, False","11.00, 0.26, False","10.00, 0.25, False","13.00, 0.38, False","15.00, 0.50, False","16.00, 0.51, False","15.00, 0.50, False","16.00, 0.62, False","15.00, 0.73, False","16.00, 0.86, False","6.00, 1.00, False","12.00, 1.00, False","16.00, 1.00, False","18.00, 1.00, False","8.00, 1.00, False","9.00, 1.00, True","19.00, 1.00, True","12.00, 1.00, True",None,"18.00, 1.00, None","12.00, 1.00, None","21.00, 1.00, True","12.00, 0.85, True","11.00, 0.84, True","18.00, 0.75, True","17.00, 0.74, True","10.00, 0.68, True","20.00, 0.76, True","12.00, 0.70, True","19.00, 0.76, True","14.00, 0.60, True","17.00, 0.52, True","13.00, 0.38, True","10.00, 0.33, True","16.00, 0.42, True","17.00, 0.43, True","8.00, 0.21, True","15.00, 0.32, True","11.00, 0.26, True","14.00, 0.19, True","15.00, 0.20, True","8.00, 0.08, True","18.00, 0.18, True","12.00, 0.12, True","10.00, 0.10, True","11.00, 0.06, True","11.00, 0.06, True","11.00, 0.06, True","8.00, 0.02, True","11.00, 0.04, True","6.00, 0.01, True","13.00, 0.04, True","11.00, 0.02, True","13.00, 0.02, True",A
