"statistic, pvalue, row is better than column",template_38,template_32,best set: template_6,template_48,template_36,template_40,template_12,template_29,template_33,template_41,template_0,template_26,template_4,template_39,template_43,template_9,template_37,template_49,template_13,template_19,template_21,template_22,template_52,template_8,template_28,template_35,template_5,template_46,template_10,template_18,template_50,template_55,template_15,template_34,template_47,template_42,template_7,template_14,template_24,template_51,template_53,template_20,template_23,template_27,template_54,template_11,template_44,template_1,template_2,template_25,template_45,template_31,template_3,template_16,template_30,template_17,group,accuracy
template_0,"41.00, 0.83, False","43.00, 0.83, False","12.00, 0.70, False","31.00, 0.90, False","42.00, 0.91, False","44.00, 0.92, False","13.00, 1.00, False","40.00, 1.00, False","43.00, 1.00, True","45.00, 1.00, True",None,"42.00, 1.00, True","9.00, 1.00, True","46.00, 1.00, True","31.00, 0.90, True","20.00, 0.88, True","43.00, 0.83, True","34.00, 0.81, True","18.00, 0.75, True","44.00, 0.83, True","42.00, 0.83, True","38.00, 0.74, True","29.00, 0.70, True","11.00, 0.56, True","38.00, 0.74, True","43.00, 0.75, True","17.00, 0.63, True","27.00, 0.60, True","12.00, 0.46, True","39.00, 0.66, True","26.00, 0.51, True","31.00, 0.54, True","42.00, 0.60, True","40.00, 0.59, True","31.00, 0.47, True","25.00, 0.43, True","15.00, 0.32, True","38.00, 0.51, True","40.00, 0.46, True","30.00, 0.40, True","29.00, 0.39, True","36.00, 0.37, True","40.00, 0.40, True","40.00, 0.29, True","25.00, 0.20, True","12.00, 0.09, True","24.00, 0.16, True","8.00, 0.04, True","10.00, 0.05, True","39.00, 0.21, True","22.00, 0.09, True","35.00, 0.11, True","9.00, 0.01, True","34.00, 0.05, True","34.00, 0.04, True","34.00, 0.03, True",A,0.259
template_26,"28.00, 0.70, False","29.00, 0.70, False","40.00, 0.74, False","36.00, 0.82, False","29.00, 0.80, False","26.00, 0.79, False","40.00, 0.91, False","29.00, 0.90, False","31.00, 1.00, False","26.00, 1.00, False","42.00, 1.00, False",None,"41.00, 1.00, None","29.00, 1.00, None","41.00, 1.00, True","41.00, 1.00, True","28.00, 0.90, True","38.00, 0.91, True","43.00, 0.92, True","17.00, 0.87, True","13.00, 0.85, True","12.00, 0.70, True","35.00, 0.82, True","41.00, 0.83, True","25.00, 0.78, True","28.00, 0.79, True","42.00, 0.83, True","36.00, 0.73, True","41.00, 0.75, True","12.00, 0.57, True","34.00, 0.64, True","37.00, 0.65, True","14.00, 0.49, True","25.00, 0.59, True","34.00, 0.56, True","36.00, 0.57, True","38.00, 0.58, True","13.00, 0.38, True","11.00, 0.26, True","35.00, 0.49, True","36.00, 0.50, True","11.00, 0.20, True","13.00, 0.23, True","9.00, 0.09, True","31.00, 0.29, True","37.00, 0.33, True","35.00, 0.27, True","34.00, 0.26, True","35.00, 0.27, True","13.00, 0.07, True","32.00, 0.17, True","20.00, 0.06, True","34.00, 0.10, True","7.00, 0.00, True","19.00, 0.02, True","7.00, 0.00, True",A,0.256
template_4,"41.00, 0.75, False","41.00, 0.75, False","7.00, 0.48, False","27.00, 0.79, False","40.00, 0.83, False","41.00, 0.83, False","9.00, 0.82, False","42.00, 0.91, False","43.00, 1.00, False","43.00, 1.00, False","9.00, 1.00, False","41.00, 1.00, True",None,"45.00, 1.00, None","29.00, 1.00, True","18.00, 1.00, True","42.00, 0.91, True","31.00, 0.90, True","17.00, 0.87, True","44.00, 0.92, True","43.00, 0.92, True","42.00, 0.83, True","28.00, 0.79, True","8.00, 0.65, True","39.00, 0.82, True","44.00, 0.83, True","15.00, 0.73, True","27.00, 0.69, True","13.00, 0.58, True","37.00, 0.73, True","24.00, 0.58, True","28.00, 0.61, True","43.00, 0.68, True","40.00, 0.66, True","29.00, 0.53, True","23.00, 0.49, True","14.00, 0.39, True","41.00, 0.59, True","41.00, 0.53, True","27.00, 0.44, True","27.00, 0.44, True","37.00, 0.44, True","39.00, 0.45, True","39.00, 0.34, True","22.00, 0.22, True","11.00, 0.11, True","23.00, 0.18, True","10.00, 0.07, True","8.00, 0.05, True","39.00, 0.25, True","21.00, 0.10, True","35.00, 0.13, True","10.00, 0.01, True","35.00, 0.07, True","33.00, 0.05, True","35.00, 0.04, True",A,0.256
template_39,"15.00, 0.61, False","18.00, 0.64, False","42.00, 0.75, False","40.00, 0.83, False","15.00, 0.73, False","11.00, 0.69, False","41.00, 0.91, False","11.00, 0.84, False","12.00, 1.00, False","9.00, 1.00, False","46.00, 1.00, False","29.00, 1.00, True","45.00, 1.00, True",None,"39.00, 1.00, True","41.00, 1.00, True","9.00, 0.82, True","38.00, 0.91, True","41.00, 0.91, True","29.00, 0.90, True","33.00, 0.90, True","31.00, 0.80, True","40.00, 0.83, True","41.00, 0.83, True","16.00, 0.74, True","10.00, 0.68, True","42.00, 0.83, True","37.00, 0.73, True","41.00, 0.75, True","30.00, 0.71, True","37.00, 0.65, True","37.00, 0.65, True","25.00, 0.59, True","15.00, 0.50, True","34.00, 0.56, True","36.00, 0.57, True","38.00, 0.58, True","29.00, 0.53, True","27.00, 0.44, True","38.00, 0.51, True","33.00, 0.48, True","25.00, 0.36, True","27.00, 0.37, True","25.00, 0.25, True","33.00, 0.30, True","38.00, 0.33, True","36.00, 0.27, True","37.00, 0.28, True","40.00, 0.29, True","24.00, 0.16, True","32.00, 0.17, True","11.00, 0.02, True","37.00, 0.11, True","22.00, 0.03, True","11.00, 0.00, True","20.00, 0.01, True",A,0.256
template_43,"39.00, 0.66, False","40.00, 0.66, False","27.00, 0.60, False","13.00, 0.58, False","42.00, 0.75, False","42.00, 0.75, False","26.00, 0.79, False","35.00, 0.82, False","36.00, 0.91, False","36.00, 0.91, False","31.00, 0.90, False","41.00, 1.00, False","29.00, 1.00, False","39.00, 1.00, False",None,"28.00, 1.00, None","38.00, 1.00, True","9.00, 1.00, True","26.00, 1.00, True","36.00, 1.00, True","40.00, 1.00, True","42.00, 0.91, True","12.00, 0.85, True","27.00, 0.89, True","39.00, 0.91, True","38.00, 0.91, True","27.00, 0.89, True","13.00, 0.71, True","28.00, 0.79, True","38.00, 0.82, True","10.00, 0.54, True","8.00, 0.50, True","38.00, 0.74, True","37.00, 0.73, True","7.00, 0.36, True","9.00, 0.40, True","22.00, 0.57, True","40.00, 0.66, True","38.00, 0.58, True","6.00, 0.24, True","6.00, 0.24, True","36.00, 0.50, True","35.00, 0.49, True","35.00, 0.37, True","5.00, 0.06, True","21.00, 0.26, True","5.00, 0.04, True","24.00, 0.24, True","23.00, 0.23, True","33.00, 0.25, True","2.00, 0.00, True","32.00, 0.14, True","23.00, 0.07, True","30.00, 0.07, True","30.00, 0.05, True","28.00, 0.03, True",A,0.252
template_9,"42.00, 0.67, False","46.00, 0.68, False","17.00, 0.52, False","32.00, 0.72, False","45.00, 0.76, False","45.00, 0.76, False","16.00, 0.74, False","40.00, 0.83, False","41.00, 0.91, False","42.00, 0.91, False","20.00, 0.88, False","41.00, 1.00, False","18.00, 1.00, False","41.00, 1.00, False","28.00, 1.00, True",None,"40.00, 1.00, True","29.00, 1.00, True","8.00, 1.00, True","34.00, 1.00, True","39.00, 1.00, True","41.00, 0.91, True","29.00, 0.90, True","18.00, 0.87, True","46.00, 0.92, True","43.00, 0.92, True","9.00, 0.82, True","32.00, 0.81, True","16.00, 0.74, True","40.00, 0.83, True","28.00, 0.70, True","28.00, 0.70, True","38.00, 0.74, True","44.00, 0.75, True","27.00, 0.60, True","27.00, 0.60, True","7.00, 0.36, True","43.00, 0.68, True","40.00, 0.59, True","27.00, 0.52, True","25.00, 0.50, True","36.00, 0.50, True","33.00, 0.48, True","34.00, 0.36, True","25.00, 0.30, True","5.00, 0.06, True","25.00, 0.25, True","8.00, 0.08, True","13.00, 0.13, True","35.00, 0.27, True","23.00, 0.15, True","33.00, 0.15, True","10.00, 0.02, True","33.00, 0.08, True","30.00, 0.05, True","31.00, 0.04, True",A,0.252
template_37,"10.00, 0.33, False","14.00, 0.39, False","37.00, 0.58, False","36.00, 0.65, False","12.00, 0.46, False","10.00, 0.42, False","36.00, 0.73, False","8.00, 0.50, False","10.00, 0.68, False","10.00, 0.68, False","43.00, 0.83, False","28.00, 0.90, False","42.00, 0.91, False","9.00, 0.82, False","38.00, 1.00, False","40.00, 1.00, False",None,"34.00, 1.00, None","40.00, 1.00, None","28.00, 1.00, None","31.00, 1.00, None","30.00, 1.00, True","38.00, 1.00, True","42.00, 1.00, True","15.00, 1.00, True","8.00, 1.00, True","42.00, 1.00, True","36.00, 0.91, True","37.00, 0.91, True","28.00, 0.90, True","37.00, 0.82, True","34.00, 0.81, True","25.00, 0.78, True","13.00, 0.71, True","30.00, 0.71, True","35.00, 0.73, True","39.00, 0.74, True","28.00, 0.70, True","24.00, 0.58, True","36.00, 0.65, True","34.00, 0.64, True","25.00, 0.50, True","27.00, 0.52, True","24.00, 0.35, True","33.00, 0.42, True","37.00, 0.44, True","35.00, 0.37, True","34.00, 0.36, True","40.00, 0.40, True","22.00, 0.22, True","32.00, 0.25, True","9.00, 0.03, True","36.00, 0.16, True","22.00, 0.05, True","9.00, 0.01, True","20.00, 0.02, True",A,0.248
template_49,"38.00, 0.58, False","35.00, 0.57, False","27.00, 0.52, False","14.00, 0.49, False","40.00, 0.66, False","40.00, 0.66, False","27.00, 0.69, False","32.00, 0.72, False","33.00, 0.81, False","35.00, 0.82, False","34.00, 0.81, False","38.00, 0.91, False","31.00, 0.90, False","38.00, 0.91, False","9.00, 1.00, False","29.00, 1.00, False","34.00, 1.00, True",None,"29.00, 1.00, None","35.00, 1.00, None","36.00, 1.00, None","40.00, 1.00, True","13.00, 1.00, True","30.00, 1.00, True","38.00, 1.00, True","34.00, 1.00, True","28.00, 1.00, True","14.00, 0.86, True","30.00, 0.90, True","35.00, 0.91, True","14.00, 0.72, True","6.00, 0.61, True","38.00, 0.82, True","35.00, 0.82, True","4.00, 0.39, True","13.00, 0.58, True","25.00, 0.68, True","38.00, 0.74, True","34.00, 0.64, True","7.00, 0.36, True","8.00, 0.38, True","33.00, 0.56, True","33.00, 0.56, True","32.00, 0.41, True","7.00, 0.13, True","24.00, 0.35, True","8.00, 0.11, True","24.00, 0.29, True","27.00, 0.31, True","31.00, 0.29, True","6.00, 0.03, True","32.00, 0.17, True","24.00, 0.10, True","30.00, 0.08, True","30.00, 0.07, True","26.00, 0.03, True",A,0.248
template_13,"42.00, 0.60, False","45.00, 0.61, False","16.00, 0.42, False","32.00, 0.63, False","44.00, 0.68, False","44.00, 0.68, False","13.00, 0.58, False","37.00, 0.73, False","39.00, 0.82, False","41.00, 0.83, False","18.00, 0.75, False","43.00, 0.92, False","17.00, 0.87, False","41.00, 0.91, False","26.00, 1.00, False","8.00, 1.00, False","40.00, 1.00, True","29.00, 1.00, True",None,"37.00, 1.00, None","41.00, 1.00, None","45.00, 1.00, True","29.00, 1.00, True","20.00, 1.00, True","43.00, 1.00, True","42.00, 1.00, True","12.00, 1.00, True","30.00, 0.90, True","14.00, 0.86, True","42.00, 0.91, True","27.00, 0.79, True","28.00, 0.79, True","38.00, 0.82, True","43.00, 0.83, True","27.00, 0.69, True","26.00, 0.69, True","8.00, 0.50, True","43.00, 0.75, True","41.00, 0.67, True","27.00, 0.60, True","25.00, 0.59, True","38.00, 0.58, True","37.00, 0.58, True","33.00, 0.42, True","25.00, 0.36, True","5.00, 0.10, True","24.00, 0.29, True","8.00, 0.11, True","12.00, 0.16, True","35.00, 0.31, True","22.00, 0.18, True","35.00, 0.19, True","11.00, 0.03, True","35.00, 0.11, True","32.00, 0.07, True","32.00, 0.05, True",A,0.248
template_19,"31.00, 0.54, False","30.00, 0.54, False","42.00, 0.60, False","38.00, 0.66, False","31.00, 0.63, False","30.00, 0.62, False","40.00, 0.74, False","25.00, 0.68, False","28.00, 0.79, False","27.00, 0.79, False","44.00, 0.83, False","17.00, 0.87, False","44.00, 0.92, False","29.00, 0.90, False","36.00, 1.00, False","34.00, 1.00, False","28.00, 1.00, True","35.00, 1.00, True","37.00, 1.00, True",None,"8.00, 1.00, None","16.00, 1.00, True","36.00, 1.00, True","44.00, 1.00, True","30.00, 1.00, True","25.00, 1.00, True","37.00, 1.00, True","39.00, 0.91, True","41.00, 0.91, True","14.00, 0.86, True","36.00, 0.82, True","34.00, 0.81, True","10.00, 0.68, True","29.00, 0.80, True","32.00, 0.72, True","35.00, 0.73, True","33.00, 0.72, True","14.00, 0.60, True","15.00, 0.50, True","35.00, 0.64, True","32.00, 0.63, True","11.00, 0.34, True","6.00, 0.24, True","7.00, 0.13, True","32.00, 0.41, True","32.00, 0.41, True","33.00, 0.36, True","34.00, 0.36, True","38.00, 0.39, True","7.00, 0.06, True","31.00, 0.24, True","22.00, 0.11, True","34.00, 0.15, True","12.00, 0.02, True","21.00, 0.04, True","6.00, 0.00, True",A,0.248
template_21,"34.00, 0.56, False","31.00, 0.54, False","41.00, 0.59, False","38.00, 0.66, False","34.00, 0.64, False","33.00, 0.64, False","40.00, 0.74, False","28.00, 0.70, False","30.00, 0.80, False","30.00, 0.80, False","42.00, 0.83, False","13.00, 0.85, False","43.00, 0.92, False","33.00, 0.90, False","40.00, 1.00, False","39.00, 1.00, False","31.00, 1.00, True","36.00, 1.00, True","41.00, 1.00, True","8.00, 1.00, True",None,"14.00, 1.00, True","36.00, 1.00, True","44.00, 1.00, True","30.00, 1.00, True","28.00, 1.00, True","40.00, 1.00, True","38.00, 0.91, True","40.00, 0.91, True","10.00, 0.83, True","36.00, 0.82, True","35.00, 0.82, True","9.00, 0.66, True","30.00, 0.80, True","32.00, 0.72, True","37.00, 0.73, True","37.00, 0.73, True","11.00, 0.56, True","13.00, 0.47, True","34.00, 0.64, True","35.00, 0.64, True","9.00, 0.31, True","7.00, 0.26, True","6.00, 0.12, True","33.00, 0.42, True","34.00, 0.42, True","35.00, 0.37, True","35.00, 0.37, True","39.00, 0.39, True","7.00, 0.06, True","32.00, 0.25, True","25.00, 0.13, True","35.00, 0.16, True","11.00, 0.01, True","23.00, 0.04, True","7.00, 0.00, True",A,0.248
