"statistic, pvalue, row is better than column",template_25,template_14,best set: template_6,template_20,template_12,template_9,template_33,template_11,template_15,template_21,template_37,template_23,template_27,template_18,template_26,template_35,template_19,template_16,template_2,template_7,template_5,template_22,template_8,template_31,template_1,template_41,template_17,template_4,template_30,template_48,template_28,template_49,template_39,template_24,template_45,template_32,template_47,template_3,template_13,template_38,template_51,template_10,template_29,template_40,template_0,template_34,template_44,template_53,template_52,template_50,template_36,template_46,template_54,template_42,template_43,template_55,group,accuracy
template_37,"15.00, 0.86, False","47.00, 0.92, False","44.00, 0.92, False","43.00, 0.92, False","43.00, 1.00, False","10.00, 1.00, False","17.00, 1.00, True","17.00, 1.00, True","38.00, 1.00, True","14.00, 1.00, True",None,"12.00, 1.00, None","31.00, 1.00, None","47.00, 1.00, None","45.00, 1.00, True","19.00, 1.00, True","24.00, 1.00, True","44.00, 1.00, True","43.00, 0.92, True","11.00, 0.84, True","20.00, 0.88, True","45.00, 0.84, True","48.00, 0.84, True","20.00, 0.76, True","40.00, 0.74, True","23.00, 0.67, True","13.00, 0.47, True","45.00, 0.68, True","41.00, 0.59, True","41.00, 0.59, True","43.00, 0.60, True","17.00, 0.43, True","10.00, 0.33, True","38.00, 0.58, True","23.00, 0.49, True","40.00, 0.52, True","26.00, 0.43, True","15.00, 0.32, True","27.00, 0.44, True","38.00, 0.51, True","13.00, 0.23, True","36.00, 0.37, True","10.00, 0.14, True","38.00, 0.39, True","43.00, 0.41, True","37.00, 0.33, True","39.00, 0.34, True","22.00, 0.18, True","36.00, 0.23, True","40.00, 0.25, True","37.00, 0.24, True","41.00, 0.22, True","42.00, 0.19, True","36.00, 0.06, True","31.00, 0.04, True","27.00, 0.02, True",A,0.473
template_23,"12.00, 0.85, False","45.00, 0.92, False","42.00, 0.91, False","41.00, 0.91, False","43.00, 1.00, False","5.00, 1.00, False","17.00, 1.00, True","15.00, 1.00, True","30.00, 1.00, True","15.00, 1.00, True","12.00, 1.00, True",None,"25.00, 1.00, None","44.00, 1.00, None","43.00, 1.00, True","19.00, 1.00, True","19.00, 1.00, True","43.00, 1.00, True","42.00, 0.91, True","12.00, 0.85, True","19.00, 0.87, True","40.00, 0.83, True","44.00, 0.83, True","23.00, 0.78, True","34.00, 0.72, True","22.00, 0.67, True","13.00, 0.47, True","43.00, 0.68, True","43.00, 0.60, True","43.00, 0.60, True","45.00, 0.61, True","19.00, 0.45, True","14.00, 0.39, True","37.00, 0.58, True","23.00, 0.49, True","41.00, 0.53, True","27.00, 0.44, True","13.00, 0.30, True","25.00, 0.43, True","41.00, 0.53, True","15.00, 0.26, True","35.00, 0.37, True","14.00, 0.19, True","40.00, 0.40, True","41.00, 0.40, True","39.00, 0.34, True","42.00, 0.35, True","23.00, 0.18, True","38.00, 0.24, True","40.00, 0.25, True","40.00, 0.25, True","41.00, 0.22, True","42.00, 0.19, True","34.00, 0.05, True","30.00, 0.04, True","25.00, 0.02, True",A,0.473
template_27,"22.00, 0.88, False","36.00, 0.91, False","44.00, 0.92, False","42.00, 0.91, False","41.00, 1.00, False","25.00, 1.00, False","24.00, 1.00, True","25.00, 1.00, True","22.00, 1.00, True","28.00, 1.00, True","31.00, 1.00, True","25.00, 1.00, True",None,"39.00, 1.00, None","36.00, 1.00, True","27.00, 1.00, True","21.00, 1.00, True","43.00, 1.00, True","44.00, 0.92, True","27.00, 0.89, True","21.00, 0.88, True","36.00, 0.82, True","41.00, 0.83, True","26.00, 0.79, True","25.00, 0.68, True","21.00, 0.66, True","27.00, 0.60, True","39.00, 0.66, True","44.00, 0.61, True","46.00, 0.61, True","41.00, 0.59, True","31.00, 0.54, True","25.00, 0.50, True","39.00, 0.59, True","30.00, 0.54, True","39.00, 0.52, True","25.00, 0.43, True","26.00, 0.43, True","13.00, 0.30, True","40.00, 0.52, True","27.00, 0.37, True","36.00, 0.37, True","24.00, 0.29, True","38.00, 0.39, True","38.00, 0.39, True","37.00, 0.33, True","42.00, 0.35, True","29.00, 0.23, True","39.00, 0.25, True","40.00, 0.25, True","35.00, 0.22, True","42.00, 0.22, True","39.00, 0.17, True","33.00, 0.05, True","20.00, 0.02, True","16.00, 0.01, True",A,0.473
template_18,"42.00, 0.91, False","27.00, 0.89, False","14.00, 0.86, False","14.00, 0.86, False","22.00, 1.00, False","44.00, 1.00, False","43.00, 1.00, True","44.00, 1.00, True","42.00, 1.00, True","47.00, 1.00, True","47.00, 1.00, True","44.00, 1.00, True","39.00, 1.00, True",None,"20.00, 1.00, True","42.00, 1.00, True","39.00, 1.00, True","25.00, 1.00, True","27.00, 0.89, True","46.00, 0.92, True","39.00, 0.91, True","15.00, 0.73, True","16.00, 0.74, True","47.00, 0.84, True","38.00, 0.74, True","41.00, 0.75, True","45.00, 0.68, True","5.00, 0.30, True","29.00, 0.53, True","28.00, 0.53, True","19.00, 0.45, True","43.00, 0.60, True","43.00, 0.60, True","19.00, 0.45, True","45.00, 0.61, True","19.00, 0.37, True","38.00, 0.51, True","43.00, 0.53, True","36.00, 0.50, True","23.00, 0.41, True","40.00, 0.46, True","19.00, 0.24, True","43.00, 0.41, True","22.00, 0.27, True","28.00, 0.32, True","17.00, 0.17, True","28.00, 0.27, True","42.00, 0.30, True","29.00, 0.19, True","26.00, 0.17, True","12.00, 0.07, True","17.00, 0.08, True","30.00, 0.13, True","34.00, 0.05, True","32.00, 0.05, True","27.00, 0.02, True",A,0.473
template_26,"44.00, 0.83, False","19.00, 0.76, False","24.00, 0.78, False","23.00, 0.78, False","13.00, 0.85, False","44.00, 0.92, False","44.00, 1.00, False","44.00, 1.00, False","37.00, 1.00, False","47.00, 1.00, False","45.00, 1.00, False","43.00, 1.00, False","36.00, 1.00, False","20.00, 1.00, False",None,"44.00, 1.00, None","42.00, 1.00, None","29.00, 1.00, None","31.00, 1.00, True","47.00, 1.00, True","41.00, 1.00, True","21.00, 0.88, True","21.00, 0.88, True","48.00, 0.92, True","35.00, 0.82, True","40.00, 0.83, True","47.00, 0.76, True","24.00, 0.68, True","32.00, 0.63, True","32.00, 0.63, True","29.00, 0.61, True","43.00, 0.68, True","42.00, 0.67, True","19.00, 0.54, True","48.00, 0.69, True","27.00, 0.52, True","38.00, 0.58, True","48.00, 0.62, True","37.00, 0.58, True","26.00, 0.51, True","42.00, 0.53, True","20.00, 0.31, True","45.00, 0.48, True","22.00, 0.33, True","22.00, 0.33, True","25.00, 0.30, True","28.00, 0.32, True","40.00, 0.34, True","30.00, 0.24, True","29.00, 0.23, True","20.00, 0.16, True","26.00, 0.17, True","23.00, 0.12, True","27.00, 0.04, True","28.00, 0.05, True","28.00, 0.03, True",A,0.468
template_35,"18.00, 0.75, False","46.00, 0.84, False","43.00, 0.83, False","42.00, 0.83, False","41.00, 0.91, False","19.00, 0.87, False","12.00, 1.00, False","24.00, 1.00, False","36.00, 1.00, False","13.00, 1.00, False","19.00, 1.00, False","19.00, 1.00, False","27.00, 1.00, False","42.00, 1.00, False","44.00, 1.00, True",None,"20.00, 1.00, None","44.00, 1.00, None","44.00, 1.00, True","13.00, 1.00, True","19.00, 1.00, True","42.00, 0.91, True","45.00, 0.92, True","18.00, 0.87, True","38.00, 0.82, True","21.00, 0.77, True","14.00, 0.60, True","42.00, 0.75, True","42.00, 0.67, True","44.00, 0.68, True","41.00, 0.67, True","14.00, 0.49, True","18.00, 0.53, True","39.00, 0.66, True","19.00, 0.54, True","39.00, 0.59, True","21.00, 0.47, True","16.00, 0.42, True","26.00, 0.51, True","39.00, 0.59, True","17.00, 0.35, True","35.00, 0.43, True","10.00, 0.18, True","38.00, 0.45, True","42.00, 0.47, True","35.00, 0.37, True","38.00, 0.39, True","22.00, 0.22, True","39.00, 0.29, True","41.00, 0.30, True","39.00, 0.29, True","39.00, 0.25, True","41.00, 0.22, True","35.00, 0.07, True","28.00, 0.05, True","22.00, 0.02, True",A,0.468
template_19,"18.00, 0.75, False","39.00, 0.82, False","43.00, 0.83, False","40.00, 0.83, False","37.00, 0.91, False","21.00, 0.88, False","17.00, 1.00, False","21.00, 1.00, False","30.00, 1.00, False","15.00, 1.00, False","24.00, 1.00, False","19.00, 1.00, False","21.00, 1.00, False","39.00, 1.00, False","42.00, 1.00, True","20.00, 1.00, True",None,"43.00, 1.00, None","46.00, 1.00, True","14.00, 1.00, True","6.00, 1.00, True","41.00, 0.91, True","44.00, 0.92, True","22.00, 0.88, True","33.00, 0.81, True","22.00, 0.77, True","18.00, 0.64, True","39.00, 0.74, True","44.00, 0.68, True","43.00, 0.68, True","42.00, 0.67, True","23.00, 0.58, True","23.00, 0.58, True","38.00, 0.66, True","26.00, 0.60, True","38.00, 0.58, True","18.00, 0.44, True","19.00, 0.45, True","19.00, 0.45, True","42.00, 0.60, True","26.00, 0.43, True","34.00, 0.42, True","18.00, 0.29, True","38.00, 0.45, True","34.00, 0.42, True","39.00, 0.39, True","42.00, 0.41, True","28.00, 0.27, True","39.00, 0.29, True","43.00, 0.31, True","39.00, 0.29, True","38.00, 0.24, True","40.00, 0.21, True","33.00, 0.06, True","30.00, 0.05, True","23.00, 0.02, True",A,0.468
template_16,"44.00, 0.83, False","27.00, 0.79, False","18.00, 0.75, False","15.00, 0.73, False","28.00, 0.90, False","42.00, 0.91, False","44.00, 1.00, False","45.00, 1.00, False","45.00, 1.00, False","47.00, 1.00, False","44.00, 1.00, False","43.00, 1.00, False","43.00, 1.00, False","25.00, 1.00, False","29.00, 1.00, True","44.00, 1.00, True","43.00, 1.00, True",None,"6.00, 1.00, True","47.00, 1.00, True","43.00, 1.00, True","20.00, 0.88, True","22.00, 0.88, True","44.00, 0.92, True","40.00, 0.83, True","42.00, 0.83, True","41.00, 0.75, True","26.00, 0.69, True","13.00, 0.47, True","16.00, 0.51, True","11.00, 0.44, True","40.00, 0.66, True","41.00, 0.67, True","16.00, 0.51, True","41.00, 0.67, True","13.00, 0.38, True","39.00, 0.59, True","41.00, 0.59, True","42.00, 0.60, True","12.00, 0.36, True","40.00, 0.52, True","16.00, 0.27, True","40.00, 0.46, True","16.00, 0.27, True","26.00, 0.37, True","9.00, 0.12, True","14.00, 0.19, True","37.00, 0.33, True","17.00, 0.14, True","18.00, 0.14, True","18.00, 0.14, True","19.00, 0.12, True","20.00, 0.10, True","21.00, 0.03, True","36.00, 0.07, True","32.00, 0.04, True",A,0.468
template_2,"46.00, 0.76, False","29.00, 0.70, False","18.00, 0.64, False","17.00, 0.63, False","30.00, 0.80, False","42.00, 0.83, False","44.00, 0.92, False","47.00, 0.92, False","46.00, 0.92, False","48.00, 0.92, False","43.00, 0.92, False","42.00, 0.91, False","44.00, 0.92, False","27.00, 0.89, False","31.00, 1.00, False","44.00, 1.00, False","46.00, 1.00, False","6.00, 1.00, False",None,"49.00, 1.00, None","46.00, 1.00, None","24.00, 1.00, True","23.00, 1.00, True","45.00, 1.00, True","43.00, 0.92, True","44.00, 0.92, True","43.00, 0.83, True","27.00, 0.79, True","15.00, 0.61, True","18.00, 0.64, True","13.00, 0.58, True","43.00, 0.75, True","43.00, 0.75, True","19.00, 0.64, True","42.00, 0.75, True","16.00, 0.51, True","43.00, 0.68, True","43.00, 0.68, True","44.00, 0.68, True","17.00, 0.52, True","40.00, 0.59, True","18.00, 0.36, True","43.00, 0.53, True","20.00, 0.38, True","29.00, 0.46, True","15.00, 0.26, True","12.00, 0.22, True","36.00, 0.37, True","17.00, 0.17, True","17.00, 0.17, True","19.00, 0.19, True","19.00, 0.15, True","20.00, 0.13, True","20.00, 0.03, True","36.00, 0.09, True","34.00, 0.05, True",A,0.463
template_7,"11.00, 0.56, False","48.00, 0.76, False","44.00, 0.75, False","42.00, 0.75, False","44.00, 0.83, False","12.00, 0.70, False","14.00, 0.86, False","15.00, 0.86, False","36.00, 0.91, False","2.00, 0.69, False","11.00, 0.84, False","12.00, 0.85, False","27.00, 0.89, False","46.00, 0.92, False","47.00, 1.00, False","13.00, 1.00, False","14.00, 1.00, False","47.00, 1.00, False","49.00, 1.00, True",None,"13.00, 1.00, None","44.00, 1.00, True","48.00, 1.00, True","15.00, 1.00, True","39.00, 0.91, True","22.00, 0.88, True","6.00, 0.61, True","46.00, 0.84, True","45.00, 0.76, True","46.00, 0.76, True","46.00, 0.76, True","17.00, 0.63, True","14.00, 0.60, True","40.00, 0.74, True","22.00, 0.67, True","44.00, 0.68, True","25.00, 0.59, True","11.00, 0.44, True","23.00, 0.58, True","44.00, 0.68, True","19.00, 0.45, True","38.00, 0.51, True","8.00, 0.21, True","43.00, 0.53, True","44.00, 0.54, True","43.00, 0.47, True","43.00, 0.47, True","24.00, 0.29, True","41.00, 0.35, True","44.00, 0.36, True","41.00, 0.35, True","43.00, 0.31, True","45.00, 0.28, True","36.00, 0.09, True","32.00, 0.07, True","24.00, 0.03, True",A,0.463
template_5,"17.00, 0.63, False","41.00, 0.75, False","44.00, 0.75, False","41.00, 0.75, False","38.00, 0.82, False","19.00, 0.76, False","15.00, 0.86, False","18.00, 0.87, False","31.00, 0.90, False","13.00, 0.85, False","20.00, 0.88, False","19.00, 0.87, False","21.00, 0.88, False","39.00, 0.91, False","41.00, 1.00, False","19.00, 1.00, False","6.00, 1.00, False","43.00, 1.00, False","46.00, 1.00, True","13.00, 1.00, True",None,"40.00, 1.00, True","44.00, 1.00, True","20.00, 1.00, True","33.00, 0.90, True","23.00, 0.89, True","17.00, 0.74, True","39.00, 0.82, True","45.00, 0.76, True","45.00, 0.76, True","43.00, 0.75, True","22.00, 0.67, True","21.00, 0.66, True","37.00, 0.73, True","27.00, 0.69, True","40.00, 0.66, True","18.00, 0.53, True","18.00, 0.53, True","18.00, 0.53, True","42.00, 0.67, True","22.00, 0.48, True","35.00, 0.49, True","16.00, 0.34, True","40.00, 0.52, True","37.00, 0.51, True","41.00, 0.46, True","42.00, 0.47, True","26.00, 0.31, True","39.00, 0.34, True","43.00, 0.36, True","38.00, 0.33, True","38.00, 0.28, True","40.00, 0.25, True","36.00, 0.09, True","30.00, 0.07, True","22.00, 0.02, True",A,0.463
