"statistic, pvalue, row is better than column",best set: template_8,template_30,template_36,template_34,template_40,template_6,template_45,template_20,template_47,template_2,template_31,template_21,template_3,template_28,template_44,template_19,template_22,template_41,template_26,template_25,template_55,template_48,template_13,template_32,template_10,template_51,template_46,template_52,template_38,template_24,template_23,template_9,template_7,template_16,template_5,template_50,template_54,template_39,template_37,template_12,template_11,template_4,template_17,template_43,template_42,template_53,template_49,template_35,template_14,template_18,template_33,template_27,template_0,template_29,template_15,template_1,group
template_31,"10.00, 0.25, False","11.00, 0.44, False","14.00, 0.49, False","15.00, 0.61, False","15.00, 0.73, False","15.00, 0.86, False","12.00, 0.85, False","14.00, 0.86, False","16.00, 0.86, False","15.00, 1.00, False",None,"14.00, 1.00, None","7.00, 1.00, None","16.00, 1.00, None","14.00, 1.00, None","13.00, 1.00, True","17.00, 1.00, True","16.00, 1.00, True","16.00, 1.00, True","14.00, 1.00, True","14.00, 1.00, True","15.00, 1.00, True","14.00, 1.00, True","14.00, 1.00, True","13.00, 0.85, True","11.00, 0.84, True","14.00, 0.86, True","17.00, 0.87, True","15.00, 0.86, True","15.00, 0.86, True","14.00, 0.86, True","10.00, 0.83, True","10.00, 0.83, True","13.00, 0.85, True","12.00, 0.70, True","13.00, 0.71, True","16.00, 0.74, True","15.00, 0.73, True","11.00, 0.69, True","13.00, 0.58, True","13.00, 0.58, True","16.00, 0.62, True","7.00, 0.48, True","10.00, 0.42, True","12.00, 0.46, True","14.00, 0.49, True","12.00, 0.46, True","11.00, 0.44, True","14.00, 0.39, True","11.00, 0.34, True","10.00, 0.33, True","11.00, 0.34, True","14.00, 0.39, True","10.00, 0.18, True","6.00, 0.05, True","7.00, 0.02, True",A
template_21,"12.00, 0.28, False","13.00, 0.47, False","13.00, 0.47, False","12.00, 0.57, False","13.00, 0.71, False","13.00, 0.85, False","11.00, 0.84, False","13.00, 0.85, False","9.00, 0.82, False","13.00, 1.00, False","14.00, 1.00, True",None,"11.00, 1.00, None","16.00, 1.00, None","12.00, 1.00, None","7.00, 1.00, True","16.00, 1.00, True","17.00, 1.00, True","12.00, 1.00, True","11.00, 1.00, True","13.00, 1.00, True","13.00, 1.00, True","12.00, 1.00, True","14.00, 1.00, True","15.00, 0.86, True","10.00, 0.83, True","14.00, 0.86, True","15.00, 0.86, True","17.00, 0.87, True","14.00, 0.86, True","7.00, 0.80, True","10.00, 0.83, True","8.00, 0.81, True","12.00, 0.85, True","10.00, 0.68, True","15.00, 0.73, True","12.00, 0.70, True","15.00, 0.73, True","13.00, 0.71, True","13.00, 0.58, True","14.00, 0.60, True","14.00, 0.60, True","6.00, 0.45, True","8.00, 0.38, True","13.00, 0.47, True","11.00, 0.44, True","7.00, 0.36, True","10.00, 0.42, True","11.00, 0.34, True","9.00, 0.31, True","10.00, 0.33, True","6.00, 0.24, True","13.00, 0.38, True","10.00, 0.18, True","7.00, 0.06, True","4.00, 0.01, True",A
template_3,"9.00, 0.23, False","8.00, 0.38, False","13.00, 0.47, False","13.00, 0.58, False","13.00, 0.71, False","12.00, 0.85, False","7.00, 0.80, False","13.00, 0.85, False","13.00, 0.85, False","11.00, 1.00, False","7.00, 1.00, True","11.00, 1.00, True",None,"14.00, 1.00, None","11.00, 1.00, None","12.00, 1.00, True","14.00, 1.00, True","16.00, 1.00, True","12.00, 1.00, True","14.00, 1.00, True","12.00, 1.00, True","13.00, 1.00, True","14.00, 1.00, True","14.00, 1.00, True","10.00, 0.83, True","9.00, 0.82, True","15.00, 0.86, True","15.00, 0.86, True","13.00, 0.85, True","12.00, 0.85, True","11.00, 0.84, True","8.00, 0.81, True","9.00, 0.82, True","11.00, 0.84, True","11.00, 0.69, True","12.00, 0.70, True","14.00, 0.72, True","16.00, 0.74, True","12.00, 0.70, True","11.00, 0.56, True","13.00, 0.58, True","14.00, 0.60, True","5.00, 0.42, True","12.00, 0.46, True","9.00, 0.40, True","10.00, 0.42, True","11.00, 0.44, True","12.00, 0.46, True","11.00, 0.34, True","11.00, 0.34, True","11.00, 0.34, True","10.00, 0.33, True","11.00, 0.34, True","12.00, 0.22, True","7.00, 0.06, True","6.00, 0.01, True",A
template_28,"9.00, 0.23, False","11.00, 0.44, False","9.00, 0.40, False","8.00, 0.50, False","11.00, 0.69, False","12.00, 0.85, False","17.00, 0.87, False","14.00, 0.86, False","15.00, 0.86, False","16.00, 1.00, False","16.00, 1.00, True","16.00, 1.00, True","14.00, 1.00, True",None,"13.00, 1.00, None","14.00, 1.00, True","14.00, 1.00, True","13.00, 1.00, True","13.00, 1.00, True","20.00, 1.00, True","15.00, 1.00, True","14.00, 1.00, True","15.00, 1.00, True","8.00, 1.00, True","10.00, 0.83, True","13.00, 0.85, True","14.00, 0.86, True","14.00, 0.86, True","12.00, 0.85, True","14.00, 0.86, True","13.00, 0.85, True","14.00, 0.86, True","12.00, 0.85, True","14.00, 0.86, True","12.00, 0.70, True","10.00, 0.68, True","14.00, 0.72, True","14.00, 0.72, True","11.00, 0.69, True","10.00, 0.54, True","14.00, 0.60, True","11.00, 0.56, True","16.00, 0.62, True","14.00, 0.49, True","10.00, 0.42, True","15.00, 0.50, True","11.00, 0.44, True","11.00, 0.44, True","10.00, 0.33, True","7.00, 0.26, True","8.00, 0.29, True","14.00, 0.39, True","8.00, 0.29, True","7.00, 0.13, True","13.00, 0.13, True","9.00, 0.03, True",A
template_44,"6.00, 0.17, False","5.00, 0.30, False","10.00, 0.42, False","9.00, 0.52, False","10.00, 0.68, False","10.00, 0.83, False","9.00, 0.82, False","10.00, 0.83, False","10.00, 0.83, False","9.00, 1.00, False","14.00, 1.00, True","12.00, 1.00, True","11.00, 1.00, True","13.00, 1.00, True",None,"12.00, 1.00, True","12.00, 1.00, True","15.00, 1.00, True","12.00, 1.00, True","18.00, 1.00, True","10.00, 1.00, True","9.00, 1.00, True","17.00, 1.00, True","10.00, 1.00, True","11.00, 0.84, True","9.00, 0.82, True","6.00, 0.79, True","10.00, 0.83, True","11.00, 0.84, True","13.00, 0.85, True","11.00, 0.84, True","11.00, 0.84, True","15.00, 0.86, True","9.00, 0.82, True","13.00, 0.71, True","8.00, 0.65, True","9.00, 0.66, True","15.00, 0.73, True","13.00, 0.71, True","9.00, 0.52, True","16.00, 0.62, True","11.00, 0.56, True","12.00, 0.57, True","11.00, 0.44, True","9.00, 0.40, True","11.00, 0.44, True","10.00, 0.42, True","12.00, 0.46, True","10.00, 0.33, True","7.00, 0.26, True","10.00, 0.33, True","11.00, 0.34, True","12.00, 0.36, True","11.00, 0.20, True","12.00, 0.12, True","8.00, 0.02, True",A
template_19,"9.00, 0.17, False","11.00, 0.34, False","13.00, 0.38, False","12.00, 0.46, False","14.00, 0.60, False","13.00, 0.71, False","12.00, 0.70, False","13.00, 0.71, False","9.00, 0.66, False","13.00, 0.85, False","13.00, 1.00, False","7.00, 1.00, False","12.00, 1.00, False","14.00, 1.00, False","12.00, 1.00, False",None,"15.00, 1.00, None","16.00, 1.00, None","10.00, 1.00, None","11.00, 1.00, None","13.00, 1.00, None","15.00, 1.00, None","14.00, 1.00, None","11.00, 1.00, None","15.00, 1.00, True","13.00, 1.00, True","14.00, 1.00, True","17.00, 1.00, True","14.00, 1.00, True","14.00, 1.00, True","8.00, 1.00, True","11.00, 1.00, True","11.00, 1.00, True","14.00, 1.00, True","12.00, 0.85, True","13.00, 0.85, True","15.00, 0.86, True","17.00, 0.87, True","15.00, 0.86, True","12.00, 0.70, True","15.00, 0.73, True","14.00, 0.72, True","10.00, 0.68, True","11.00, 0.56, True","15.00, 0.61, True","13.00, 0.58, True","8.00, 0.50, True","11.00, 0.56, True","11.00, 0.44, True","7.00, 0.36, True","9.00, 0.40, True","6.00, 0.33, True","13.00, 0.47, True","11.00, 0.26, True","7.00, 0.09, True","6.00, 0.02, True",A
template_22,"5.00, 0.10, False","8.00, 0.29, False","9.00, 0.31, False","9.00, 0.40, False","11.00, 0.56, False","10.00, 0.68, False","14.00, 0.72, False","7.00, 0.63, False","13.00, 0.71, False","8.00, 0.81, False","17.00, 1.00, False","16.00, 1.00, False","14.00, 1.00, False","14.00, 1.00, False","12.00, 1.00, False","15.00, 1.00, True",None,"16.00, 1.00, None","9.00, 1.00, None","17.00, 1.00, None","18.00, 1.00, None","11.00, 1.00, None","20.00, 1.00, None","11.00, 1.00, None","13.00, 1.00, True","18.00, 1.00, True","12.00, 1.00, True","14.00, 1.00, True","15.00, 1.00, True","8.00, 1.00, True","13.00, 1.00, True","16.00, 1.00, True","18.00, 1.00, True","11.00, 1.00, True","19.00, 0.87, True","7.00, 0.80, True","13.00, 0.85, True","19.00, 0.87, True","16.00, 0.86, True","13.00, 0.71, True","18.00, 0.75, True","11.00, 0.69, True","15.00, 0.73, True","13.00, 0.58, True","10.00, 0.54, True","16.00, 0.62, True","15.00, 0.61, True","16.00, 0.62, True","9.00, 0.40, True","8.00, 0.38, True","15.00, 0.50, True","14.00, 0.49, True","12.00, 0.46, True","14.00, 0.31, True","11.00, 0.15, True","10.00, 0.05, True",A
template_41,"10.00, 0.18, False","13.00, 0.38, False","13.00, 0.38, False","13.00, 0.47, False","14.00, 0.60, False","16.00, 0.74, False","15.00, 0.73, False","16.00, 0.74, False","15.00, 0.73, False","15.00, 0.86, False","16.00, 1.00, False","17.00, 1.00, False","16.00, 1.00, False","13.00, 1.00, False","15.00, 1.00, False","16.00, 1.00, True","16.00, 1.00, True",None,"14.00, 1.00, None","16.00, 1.00, None","14.00, 1.00, None","19.00, 1.00, None","11.00, 1.00, None","12.00, 1.00, None","13.00, 1.00, True","16.00, 1.00, True","16.00, 1.00, True","17.00, 1.00, True","15.00, 1.00, True","15.00, 1.00, True","16.00, 1.00, True","13.00, 1.00, True","14.00, 1.00, True","15.00, 1.00, True","14.00, 0.86, True","14.00, 0.86, True","17.00, 0.87, True","9.00, 0.82, True","11.00, 0.84, True","13.00, 0.71, True","12.00, 0.70, True","14.00, 0.72, True","15.00, 0.73, True","10.00, 0.54, True","13.00, 0.58, True","11.00, 0.56, True","14.00, 0.60, True","12.00, 0.57, True","13.00, 0.47, True","12.00, 0.46, True","8.00, 0.38, True","11.00, 0.44, True","11.00, 0.44, True","7.00, 0.19, True","11.00, 0.15, True","5.00, 0.02, True",A
template_26,"8.00, 0.15, False","11.00, 0.34, False","11.00, 0.34, False","10.00, 0.42, False","10.00, 0.54, False","10.00, 0.68, False","12.00, 0.70, False","8.00, 0.65, False","11.00, 0.69, False","9.00, 0.82, False","16.00, 1.00, False","12.00, 1.00, False","12.00, 1.00, False","13.00, 1.00, False","12.00, 1.00, False","10.00, 1.00, True","9.00, 1.00, True","14.00, 1.00, True",None,"14.00, 1.00, None","15.00, 1.00, None","10.00, 1.00, None","16.00, 1.00, None","11.00, 1.00, None","10.00, 1.00, True","16.00, 1.00, True","12.00, 1.00, True","10.00, 1.00, True","14.00, 1.00, True","6.00, 1.00, True","9.00, 1.00, True","14.00, 1.00, True","15.00, 1.00, True","12.00, 1.00, True","17.00, 0.87, True","10.00, 0.83, True","10.00, 0.83, True","17.00, 0.87, True","14.00, 0.86, True","10.00, 0.68, True","17.00, 0.74, True","10.00, 0.68, True","14.00, 0.72, True","14.00, 0.60, True","10.00, 0.54, True","14.00, 0.60, True","14.00, 0.60, True","13.00, 0.58, True","8.00, 0.38, True","6.00, 0.33, True","12.00, 0.46, True","8.00, 0.38, True","10.00, 0.42, True","12.00, 0.28, True","11.00, 0.15, True","8.00, 0.04, True",A
template_25,"13.00, 0.23, False","17.00, 0.43, False","17.00, 0.43, False","16.00, 0.51, False","18.00, 0.64, False","15.00, 0.73, False","12.00, 0.70, False","17.00, 0.74, False","11.00, 0.69, False","16.00, 0.86, False","14.00, 1.00, False","11.00, 1.00, False","14.00, 1.00, False","20.00, 1.00, False","18.00, 1.00, False","11.00, 1.00, True","17.00, 1.00, True","16.00, 1.00, True","14.00, 1.00, True",None,"14.00, 1.00, None","17.00, 1.00, None","13.00, 1.00, None","16.00, 1.00, None","16.00, 1.00, True","14.00, 1.00, True","17.00, 1.00, True","19.00, 1.00, True","18.00, 1.00, True","14.00, 1.00, True","10.00, 1.00, True","13.00, 1.00, True","14.00, 1.00, True","17.00, 1.00, True","14.00, 0.86, True","17.00, 0.87, True","16.00, 0.86, True","11.00, 0.84, True","16.00, 0.86, True","16.00, 0.74, True","8.00, 0.65, True","17.00, 0.74, True","9.00, 0.66, True","8.00, 0.50, True","15.00, 0.61, True","9.00, 0.52, True","11.00, 0.56, True","12.00, 0.57, True","12.00, 0.46, True","14.00, 0.49, True","12.00, 0.46, True","5.00, 0.30, True","14.00, 0.49, True","9.00, 0.23, True","6.00, 0.08, True","4.00, 0.01, True",A
template_55,"12.00, 0.22, False","13.00, 0.38, False","16.00, 0.42, False","16.00, 0.51, False","15.00, 0.61, False","13.00, 0.71, False","10.00, 0.68, False","16.00, 0.74, False","7.00, 0.63, False","15.00, 0.86, False","14.00, 1.00, False","13.00, 1.00, False","12.00, 1.00, False","15.00, 1.00, False","10.00, 1.00, False","13.00, 1.00, True","18.00, 1.00, True","14.00, 1.00, True","15.00, 1.00, True","14.00, 1.00, True",None,"14.00, 1.00, None","12.00, 1.00, None","15.00, 1.00, None","12.00, 1.00, True","10.00, 1.00, True","12.00, 1.00, True","15.00, 1.00, True","15.00, 1.00, True","17.00, 1.00, True","15.00, 1.00, True","12.00, 1.00, True","13.00, 1.00, True","14.00, 1.00, True","12.00, 0.85, True","14.00, 0.86, True","12.00, 0.85, True","13.00, 0.85, True","17.00, 0.87, True","11.00, 0.69, True","12.00, 0.70, True","14.00, 0.72, True","12.00, 0.70, True","12.00, 0.57, True","13.00, 0.58, True","5.00, 0.42, True","9.00, 0.52, True","14.00, 0.60, True","14.00, 0.49, True","13.00, 0.47, True","11.00, 0.44, True","10.00, 0.42, True","15.00, 0.50, True","13.00, 0.30, True","11.00, 0.15, True","7.00, 0.03, True",A
