"statistic, pvalue, row is better than column",template_50,template_48,best set: template_52,template_54,template_3,template_41,template_35,template_51,template_31,template_43,template_6,template_5,template_8,template_47,template_17,template_29,template_46,template_36,template_11,template_38,template_4,template_2,template_13,template_34,template_37,template_7,template_27,template_30,template_23,template_45,template_12,template_1,template_40,template_49,template_55,template_0,template_9,template_44,template_10,template_39,template_15,template_19,template_25,template_33,template_20,template_42,template_21,template_16,template_18,template_22,template_26,template_53,template_14,template_28,template_24,template_32,group,accuracy
template_6,"18.00, 0.64, False","17.00, 0.63, False","20.00, 0.65, False","19.00, 0.76, False","20.00, 0.88, False","19.00, 1.00, False","18.00, 1.00, False","19.00, 1.00, False","19.00, 1.00, True","16.00, 1.00, True",None,"22.00, 1.00, None","4.00, 1.00, None","21.00, 1.00, None","23.00, 1.00, True","18.00, 1.00, True","19.00, 1.00, True","14.00, 1.00, True","22.00, 1.00, True","14.00, 1.00, True","4.00, 1.00, True","7.00, 1.00, True","21.00, 0.88, True","11.00, 0.84, True","19.00, 0.87, True","18.00, 0.87, True","22.00, 0.88, True","11.00, 0.84, True","21.00, 0.88, True","15.00, 0.86, True","2.00, 0.45, True","17.00, 0.63, True","11.00, 0.56, True","18.00, 0.64, True","17.00, 0.63, True","5.00, 0.42, True","19.00, 0.54, True","15.00, 0.50, True","1.00, 0.12, True","14.00, 0.49, True","20.00, 0.55, True","20.00, 0.55, True","20.00, 0.55, True","16.00, 0.51, True","2.00, 0.18, True","18.00, 0.44, True","18.00, 0.44, True","2.00, 0.11, True","4.00, 0.18, True","3.00, 0.15, True","3.00, 0.15, True","14.00, 0.39, True","6.00, 0.17, True","8.00, 0.21, True","3.00, 0.09, True","9.00, 0.12, True",A,0.29
template_5,"16.00, 0.62, False","17.00, 0.63, False","18.00, 0.64, False","18.00, 0.75, False","9.00, 0.82, False","8.00, 1.00, False","8.00, 1.00, False","23.00, 1.00, False","15.00, 1.00, True","22.00, 1.00, True","22.00, 1.00, True",None,"22.00, 1.00, None","21.00, 1.00, None","3.00, 1.00, True","8.00, 1.00, True","18.00, 1.00, True","20.00, 1.00, True","2.00, 1.00, True","19.00, 1.00, True","21.00, 1.00, True","20.00, 1.00, True","1.00, 0.62, True","18.00, 0.87, True","8.00, 0.81, True","3.00, 0.73, True","3.00, 0.73, True","21.00, 0.88, True","4.00, 0.75, True","23.00, 0.89, True","19.00, 0.76, True","4.00, 0.39, True","18.00, 0.64, True","18.00, 0.64, True","22.00, 0.67, True","19.00, 0.64, True","2.00, 0.18, True","17.00, 0.52, True","18.00, 0.53, True","9.00, 0.40, True","2.00, 0.18, True","1.00, 0.12, True","1.00, 0.12, True","6.00, 0.33, True","18.00, 0.53, True","13.00, 0.38, True","1.00, 0.07, True","17.00, 0.43, True","19.00, 0.45, True","18.00, 0.44, True","19.00, 0.45, True","20.00, 0.46, True","19.00, 0.37, True","16.00, 0.34, True","18.00, 0.36, True","14.00, 0.19, True",A,0.29
template_8,"16.00, 0.62, False","15.00, 0.61, False","18.00, 0.64, False","17.00, 0.74, False","21.00, 0.88, False","20.00, 1.00, False","17.00, 1.00, False","19.00, 1.00, False","20.00, 1.00, True","19.00, 1.00, True","4.00, 1.00, True","22.00, 1.00, True",None,"22.00, 1.00, None","22.00, 1.00, True","16.00, 1.00, True","18.00, 1.00, True","12.00, 1.00, True","22.00, 1.00, True","15.00, 1.00, True","6.00, 1.00, True","8.00, 1.00, True","20.00, 0.88, True","11.00, 0.84, True","18.00, 0.87, True","18.00, 0.87, True","21.00, 0.88, True","11.00, 0.84, True","20.00, 0.88, True","15.00, 0.86, True","3.00, 0.51, True","18.00, 0.64, True","11.00, 0.56, True","20.00, 0.65, True","19.00, 0.64, True","6.00, 0.45, True","18.00, 0.53, True","13.00, 0.47, True","1.00, 0.12, True","14.00, 0.49, True","19.00, 0.54, True","19.00, 0.54, True","19.00, 0.54, True","15.00, 0.50, True","2.00, 0.18, True","16.00, 0.42, True","17.00, 0.43, True","2.00, 0.11, True","3.00, 0.15, True","2.00, 0.11, True","2.00, 0.11, True","16.00, 0.42, True","6.00, 0.17, True","7.00, 0.19, True","2.00, 0.07, True","9.00, 0.12, True",A,0.29
template_47,"18.00, 0.64, False","17.00, 0.63, False","18.00, 0.64, False","18.00, 0.75, False","20.00, 0.88, False","19.00, 1.00, False","21.00, 1.00, False","7.00, 1.00, False","17.00, 1.00, True","10.00, 1.00, True","21.00, 1.00, True","21.00, 1.00, True","22.00, 1.00, True",None,"24.00, 1.00, True","24.00, 1.00, True","17.00, 1.00, True","22.00, 1.00, True","23.00, 1.00, True","19.00, 1.00, True","22.00, 1.00, True","21.00, 1.00, True","22.00, 0.88, True","21.00, 0.88, True","18.00, 0.87, True","19.00, 0.87, True","24.00, 0.89, True","19.00, 0.87, True","24.00, 0.89, True","11.00, 0.84, True","20.00, 0.76, True","20.00, 0.65, True","20.00, 0.65, True","4.00, 0.39, True","4.00, 0.39, True","19.00, 0.64, True","20.00, 0.55, True","17.00, 0.52, True","19.00, 0.54, True","16.00, 0.51, True","22.00, 0.57, True","21.00, 0.56, True","21.00, 0.56, True","18.00, 0.53, True","19.00, 0.54, True","15.00, 0.41, True","19.00, 0.45, True","17.00, 0.43, True","20.00, 0.46, True","19.00, 0.45, True","20.00, 0.46, True","5.00, 0.21, True","19.00, 0.37, True","17.00, 0.35, True","19.00, 0.37, True","16.00, 0.21, True",A,0.29
template_17,"15.00, 0.50, False","16.00, 0.51, False","17.00, 0.52, False","17.00, 0.63, False","9.00, 0.66, False","9.00, 0.82, False","8.00, 0.81, False","24.00, 0.89, False","13.00, 1.00, False","25.00, 1.00, False","23.00, 1.00, False","3.00, 1.00, False","22.00, 1.00, False","24.00, 1.00, False",None,"8.00, 1.00, None","19.00, 1.00, None","20.00, 1.00, None","3.00, 1.00, None","20.00, 1.00, None","22.00, 1.00, None","20.00, 1.00, None","3.00, 1.00, True","19.00, 1.00, True","9.00, 1.00, True","5.00, 1.00, True","1.00, 1.00, True","22.00, 1.00, True","2.00, 1.00, True","25.00, 1.00, True","21.00, 0.88, True","6.00, 0.61, True","19.00, 0.76, True","21.00, 0.77, True","22.00, 0.77, True","20.00, 0.76, True","3.00, 0.34, True","17.00, 0.63, True","19.00, 0.64, True","10.00, 0.54, True","1.00, 0.22, True","0.00, 0.12, True","0.00, 0.12, True","6.00, 0.45, True","19.00, 0.64, True","13.00, 0.47, True","1.00, 0.12, True","18.00, 0.53, True","19.00, 0.54, True","19.00, 0.54, True","20.00, 0.55, True","20.00, 0.55, True","19.00, 0.45, True","17.00, 0.43, True","19.00, 0.45, True","14.00, 0.24, True",A,0.28
template_29,"17.00, 0.52, False","17.00, 0.52, False","19.00, 0.54, False","17.00, 0.63, False","11.00, 0.69, False","6.00, 0.79, False","5.00, 0.77, False","21.00, 0.88, False","12.00, 1.00, False","22.00, 1.00, False","18.00, 1.00, False","8.00, 1.00, False","16.00, 1.00, False","24.00, 1.00, False","8.00, 1.00, True",None,"20.00, 1.00, None","19.00, 1.00, None","8.00, 1.00, None","18.00, 1.00, None","18.00, 1.00, None","17.00, 1.00, None","7.00, 1.00, True","17.00, 1.00, True","6.00, 1.00, True","9.00, 1.00, True","6.00, 1.00, True","18.00, 1.00, True","5.00, 1.00, True","20.00, 1.00, True","15.00, 0.86, True","8.00, 0.65, True","16.00, 0.74, True","21.00, 0.77, True","22.00, 0.77, True","16.00, 0.74, True","6.00, 0.45, True","18.00, 0.64, True","13.00, 0.58, True","6.00, 0.45, True","4.00, 0.39, True","5.00, 0.42, True","4.00, 0.39, True","4.00, 0.39, True","14.00, 0.60, True","15.00, 0.50, True","4.00, 0.27, True","14.00, 0.49, True","14.00, 0.49, True","14.00, 0.49, True","13.00, 0.47, True","22.00, 0.57, True","15.00, 0.41, True","15.00, 0.41, True","13.00, 0.38, True","14.00, 0.24, True",A,0.28
template_46,"2.00, 0.18, False","2.00, 0.18, False","5.00, 0.30, False","4.00, 0.39, False","17.00, 0.74, False","20.00, 0.88, False","21.00, 0.88, False","19.00, 0.87, False","22.00, 1.00, False","19.00, 1.00, False","19.00, 1.00, False","18.00, 1.00, False","18.00, 1.00, False","17.00, 1.00, False","19.00, 1.00, True","20.00, 1.00, True",None,"14.00, 1.00, None","17.00, 1.00, None","13.00, 1.00, None","17.00, 1.00, None","16.00, 1.00, None","17.00, 1.00, True","14.00, 1.00, True","19.00, 1.00, True","18.00, 1.00, True","19.00, 1.00, True","12.00, 1.00, True","20.00, 1.00, True","19.00, 1.00, True","18.00, 0.87, True","17.00, 0.74, True","11.00, 0.69, True","16.00, 0.74, True","17.00, 0.74, True","18.00, 0.75, True","17.00, 0.63, True","7.00, 0.48, True","16.00, 0.62, True","17.00, 0.63, True","17.00, 0.63, True","16.00, 0.62, True","16.00, 0.62, True","18.00, 0.64, True","17.00, 0.63, True","3.00, 0.23, True","16.00, 0.51, True","16.00, 0.51, True","16.00, 0.51, True","17.00, 0.52, True","17.00, 0.52, True","15.00, 0.50, True","19.00, 0.45, True","12.00, 0.36, True","16.00, 0.42, True","9.00, 0.17, True",A,0.28
template_36,"10.00, 0.42, False","10.00, 0.42, False","13.00, 0.47, False","12.00, 0.57, False","16.00, 0.74, False","20.00, 0.88, False","18.00, 0.87, False","22.00, 0.88, False","18.00, 1.00, False","21.00, 1.00, False","14.00, 1.00, False","20.00, 1.00, False","12.00, 1.00, False","22.00, 1.00, False","20.00, 1.00, True","19.00, 1.00, True","14.00, 1.00, True",None,"21.00, 1.00, None","7.00, 1.00, None","14.00, 1.00, None","14.00, 1.00, None","19.00, 1.00, True","3.00, 1.00, True","20.00, 1.00, True","20.00, 1.00, True","20.00, 1.00, True","7.00, 1.00, True","19.00, 1.00, True","18.00, 1.00, True","13.00, 0.85, True","17.00, 0.74, True","6.00, 0.61, True","20.00, 0.76, True","20.00, 0.76, True","15.00, 0.73, True","18.00, 0.64, True","9.00, 0.52, True","11.00, 0.56, True","18.00, 0.64, True","17.00, 0.63, True","18.00, 0.64, True","17.00, 0.63, True","17.00, 0.63, True","9.00, 0.52, True","11.00, 0.44, True","17.00, 0.52, True","9.00, 0.40, True","9.00, 0.40, True","8.00, 0.38, True","9.00, 0.40, True","17.00, 0.52, True","12.00, 0.36, True","3.00, 0.15, True","8.00, 0.29, True","1.00, 0.02, True",A,0.28
template_11,"15.00, 0.50, False","16.00, 0.51, False","17.00, 0.52, False","17.00, 0.63, False","8.00, 0.65, False","9.00, 0.82, False","8.00, 0.81, False","23.00, 0.89, False","14.00, 1.00, False","23.00, 1.00, False","22.00, 1.00, False","2.00, 1.00, False","22.00, 1.00, False","23.00, 1.00, False","3.00, 1.00, True","8.00, 1.00, True","17.00, 1.00, True","21.00, 1.00, True",None,"20.00, 1.00, None","20.00, 1.00, None","20.00, 1.00, None","1.00, 1.00, True","19.00, 1.00, True","8.00, 1.00, True","4.00, 1.00, True","3.00, 1.00, True","21.00, 1.00, True","4.00, 1.00, True","24.00, 1.00, True","21.00, 0.88, True","4.00, 0.55, True","18.00, 0.75, True","20.00, 0.76, True","21.00, 0.77, True","20.00, 0.76, True","2.00, 0.29, True","17.00, 0.63, True","19.00, 0.64, True","10.00, 0.54, True","2.00, 0.29, True","1.00, 0.22, True","1.00, 0.22, True","7.00, 0.48, True","19.00, 0.64, True","12.00, 0.46, True","1.00, 0.12, True","18.00, 0.53, True","18.00, 0.53, True","19.00, 0.54, True","19.00, 0.54, True","19.00, 0.54, True","19.00, 0.45, True","16.00, 0.42, True","18.00, 0.44, True","13.00, 0.23, True",A,0.28
template_38,"11.00, 0.44, False","10.00, 0.42, False","15.00, 0.50, False","13.00, 0.58, False","16.00, 0.74, False","18.00, 0.87, False","17.00, 0.87, False","19.00, 0.87, False","18.00, 1.00, False","21.00, 1.00, False","14.00, 1.00, False","19.00, 1.00, False","15.00, 1.00, False","19.00, 1.00, False","20.00, 1.00, True","18.00, 1.00, True","13.00, 1.00, True","7.00, 1.00, True","20.00, 1.00, True",None,"13.00, 1.00, None","14.00, 1.00, None","18.00, 1.00, True","5.00, 1.00, True","19.00, 1.00, True","18.00, 1.00, True","19.00, 1.00, True","9.00, 1.00, True","18.00, 1.00, True","18.00, 1.00, True","12.00, 0.85, True","17.00, 0.74, True","4.00, 0.55, True","18.00, 0.75, True","19.00, 0.76, True","14.00, 0.72, True","17.00, 0.63, True","11.00, 0.56, True","10.00, 0.54, True","15.00, 0.61, True","17.00, 0.63, True","18.00, 0.64, True","17.00, 0.63, True","15.00, 0.61, True","9.00, 0.52, True","11.00, 0.44, True","17.00, 0.52, True","9.00, 0.40, True","10.00, 0.42, True","9.00, 0.40, True","10.00, 0.42, True","17.00, 0.52, True","12.00, 0.36, True","6.00, 0.24, True","9.00, 0.31, True","5.00, 0.10, True",A,0.28
template_4,"17.00, 0.52, False","17.00, 0.52, False","20.00, 0.55, False","20.00, 0.65, False","18.00, 0.75, False","20.00, 0.88, False","19.00, 0.87, False","19.00, 0.87, False","20.00, 1.00, False","18.00, 1.00, False","4.00, 1.00, False","21.00, 1.00, False","6.00, 1.00, False","22.00, 1.00, False","22.00, 1.00, True","18.00, 1.00, True","17.00, 1.00, True","14.00, 1.00, True","20.00, 1.00, True","13.00, 1.00, True",None,"9.00, 1.00, None","20.00, 1.00, True","11.00, 1.00, True","19.00, 1.00, True","18.00, 1.00, True","21.00, 1.00, True","11.00, 1.00, True","20.00, 1.00, True","16.00, 1.00, True","3.00, 0.73, True","18.00, 0.75, True","9.00, 0.66, True","19.00, 0.76, True","19.00, 0.76, True","3.00, 0.51, True","19.00, 0.64, True","15.00, 0.61, True","2.00, 0.29, True","16.00, 0.62, True","19.00, 0.64, True","19.00, 0.64, True","19.00, 0.64, True","17.00, 0.63, True","4.00, 0.39, True","16.00, 0.51, True","17.00, 0.52, True","3.00, 0.23, True","2.00, 0.18, True","3.00, 0.23, True","3.00, 0.23, True","16.00, 0.51, True","5.00, 0.21, True","8.00, 0.29, True","2.00, 0.11, True","8.00, 0.15, True",A,0.28
