"statistic, pvalue, row is better than column",best set: template_14,template_0,template_10,template_12,template_52,template_4,template_26,template_24,template_38,template_36,template_40,template_22,template_6,template_5,template_8,template_18,template_31,template_34,template_15,template_7,template_30,template_25,template_32,template_20,template_54,template_28,template_2,template_19,template_47,template_1,template_50,template_39,template_3,template_49,template_35,template_13,template_33,template_11,template_9,template_27,template_16,template_46,template_48,template_53,template_55,template_17,template_42,template_44,template_23,template_51,template_37,template_21,template_29,template_45,template_43,template_41,group
template_40,"8.00, 0.38, False","9.00, 0.52, False","8.00, 0.65, False","9.00, 0.66, False","12.00, 0.70, False","8.00, 0.65, False","9.00, 0.82, False","11.00, 0.84, False","7.00, 0.80, False","9.00, 1.00, False",None,"12.00, 1.00, None","7.00, 1.00, True","14.00, 1.00, True","7.00, 1.00, True","8.00, 0.81, True","12.00, 0.85, True","8.00, 0.81, True","14.00, 0.86, True","13.00, 0.85, True","14.00, 0.72, True","14.00, 0.72, True","7.00, 0.63, True","9.00, 0.66, True","9.00, 0.52, True","4.00, 0.39, True","9.00, 0.52, True","9.00, 0.52, True","14.00, 0.49, True","13.00, 0.47, True","11.00, 0.44, True","10.00, 0.42, True","13.00, 0.47, True","13.00, 0.47, True","11.00, 0.44, True","15.00, 0.41, True","9.00, 0.31, True","15.00, 0.41, True","14.00, 0.39, True","12.00, 0.36, True","11.00, 0.26, True","9.00, 0.23, True","10.00, 0.25, True","14.00, 0.31, True","14.00, 0.31, True","10.00, 0.25, True","7.00, 0.13, True","10.00, 0.14, True","12.00, 0.16, True","14.00, 0.19, True","9.00, 0.12, True","9.00, 0.12, True","7.00, 0.04, True","10.00, 0.07, True","11.00, 0.08, True","5.00, 0.00, True",A
template_22,"5.00, 0.30, False","8.00, 0.50, False","5.00, 0.58, False","8.00, 0.65, False","10.00, 0.68, False","8.00, 0.65, False","8.00, 0.81, False","7.00, 0.80, False","10.00, 0.83, False","5.00, 1.00, False","12.00, 1.00, True",None,"7.00, 1.00, True","13.00, 1.00, True","5.00, 1.00, True","7.00, 0.80, True","12.00, 0.85, True","10.00, 0.83, True","13.00, 0.85, True","12.00, 0.85, True","12.00, 0.70, True","12.00, 0.70, True","9.00, 0.66, True","5.00, 0.58, True","11.00, 0.56, True","10.00, 0.54, True","3.00, 0.34, True","12.00, 0.57, True","14.00, 0.49, True","15.00, 0.50, True","5.00, 0.30, True","12.00, 0.46, True","13.00, 0.47, True","13.00, 0.47, True","10.00, 0.42, True","12.00, 0.36, True","11.00, 0.34, True","13.00, 0.38, True","11.00, 0.34, True","10.00, 0.33, True","5.00, 0.14, True","8.00, 0.21, True","7.00, 0.19, True","14.00, 0.31, True","14.00, 0.31, True","10.00, 0.25, True","7.00, 0.13, True","7.00, 0.09, True","7.00, 0.09, True","12.00, 0.16, True","9.00, 0.12, True","10.00, 0.14, True","8.00, 0.05, True","8.00, 0.05, True","11.00, 0.08, True","8.00, 0.01, True",A
template_6,"5.00, 0.21, False","7.00, 0.36, False","4.00, 0.39, False","5.00, 0.42, False","9.00, 0.52, False","1.00, 0.22, False","6.00, 0.61, False","9.00, 0.66, False","8.00, 0.65, False","7.00, 0.80, False","7.00, 1.00, False","7.00, 1.00, False",None,"11.00, 1.00, None","4.00, 1.00, None","4.00, 1.00, True","12.00, 1.00, True","10.00, 1.00, True","12.00, 1.00, True","11.00, 1.00, True","11.00, 0.84, True","12.00, 0.85, True","9.00, 0.82, True","4.00, 0.75, True","9.00, 0.66, True","7.00, 0.63, True","5.00, 0.58, True","11.00, 0.69, True","14.00, 0.60, True","14.00, 0.60, True","5.00, 0.42, True","11.00, 0.56, True","13.00, 0.58, True","13.00, 0.58, True","12.00, 0.57, True","12.00, 0.46, True","11.00, 0.44, True","13.00, 0.47, True","10.00, 0.42, True","11.00, 0.44, True","6.00, 0.24, True","6.00, 0.24, True","6.00, 0.24, True","14.00, 0.39, True","15.00, 0.41, True","9.00, 0.31, True","6.00, 0.17, True","6.00, 0.12, True","6.00, 0.12, True","12.00, 0.22, True","8.00, 0.15, True","8.00, 0.15, True","10.00, 0.10, True","7.00, 0.06, True","10.00, 0.10, True","8.00, 0.02, True",A
template_5,"11.00, 0.34, False","11.00, 0.44, False","10.00, 0.54, False","12.00, 0.57, False","12.00, 0.57, False","8.00, 0.50, False","14.00, 0.72, False","13.00, 0.71, False","12.00, 0.70, False","13.00, 0.85, False","14.00, 1.00, False","13.00, 1.00, False","11.00, 1.00, True",None,"12.00, 1.00, None","13.00, 1.00, True","10.00, 1.00, True","15.00, 1.00, True","8.00, 1.00, True","4.00, 1.00, True","16.00, 0.86, True","4.00, 0.75, True","13.00, 0.85, True","13.00, 0.85, True","14.00, 0.72, True","13.00, 0.71, True","11.00, 0.69, True","4.00, 0.55, True","7.00, 0.48, True","9.00, 0.52, True","12.00, 0.57, True","8.00, 0.50, True","8.00, 0.50, True","6.00, 0.45, True","10.00, 0.54, True","4.00, 0.27, True","7.00, 0.36, True","4.00, 0.27, True","5.00, 0.30, True","4.00, 0.27, True","11.00, 0.34, True","11.00, 0.34, True","9.00, 0.31, True","8.00, 0.29, True","8.00, 0.29, True","7.00, 0.26, True","11.00, 0.26, True","14.00, 0.24, True","3.00, 0.06, True","6.00, 0.12, True","6.00, 0.12, True","2.00, 0.04, True","5.00, 0.04, True","4.00, 0.03, True","5.00, 0.04, True","3.00, 0.00, True",A
template_8,"2.00, 0.11, False","4.00, 0.27, False","4.00, 0.39, False","6.00, 0.45, False","8.00, 0.50, False","4.00, 0.39, False","8.00, 0.65, False","9.00, 0.66, False","8.00, 0.65, False","5.00, 0.77, False","7.00, 1.00, False","5.00, 1.00, False","4.00, 1.00, True","12.00, 1.00, True",None,"7.00, 1.00, True","12.00, 1.00, True","11.00, 1.00, True","12.00, 1.00, True","11.00, 1.00, True","11.00, 0.84, True","13.00, 0.85, True","9.00, 0.82, True","6.00, 0.79, True","9.00, 0.66, True","7.00, 0.63, True","3.00, 0.51, True","9.00, 0.66, True","13.00, 0.58, True","14.00, 0.60, True","6.00, 0.45, True","10.00, 0.54, True","12.00, 0.57, True","12.00, 0.57, True","10.00, 0.54, True","12.00, 0.46, True","10.00, 0.42, True","13.00, 0.47, True","12.00, 0.46, True","10.00, 0.42, True","5.00, 0.21, True","6.00, 0.24, True","7.00, 0.26, True","13.00, 0.38, True","14.00, 0.39, True","9.00, 0.31, True","4.00, 0.12, True","6.00, 0.12, True","8.00, 0.15, True","13.00, 0.23, True","10.00, 0.18, True","9.00, 0.17, True","8.00, 0.08, True","8.00, 0.08, True","11.00, 0.11, True","7.00, 0.01, True",A
template_18,"6.00, 0.17, False","9.00, 0.31, False","4.00, 0.27, False","6.00, 0.33, False","10.00, 0.42, False","2.00, 0.18, False","6.00, 0.45, False","9.00, 0.52, False","7.00, 0.48, False","7.00, 0.63, False","8.00, 0.81, False","7.00, 0.80, False","4.00, 1.00, False","13.00, 1.00, False","7.00, 1.00, False",None,"14.00, 1.00, None","9.00, 1.00, None","12.00, 1.00, None","14.00, 1.00, None","13.00, 1.00, True","14.00, 1.00, True","8.00, 1.00, True","4.00, 1.00, True","9.00, 0.82, True","8.00, 0.81, True","8.00, 0.81, True","12.00, 0.85, True","16.00, 0.74, True","15.00, 0.73, True","8.00, 0.65, True","13.00, 0.71, True","15.00, 0.73, True","15.00, 0.73, True","13.00, 0.71, True","14.00, 0.60, True","13.00, 0.58, True","15.00, 0.61, True","13.00, 0.58, True","13.00, 0.58, True","10.00, 0.42, True","6.00, 0.33, True","7.00, 0.36, True","16.00, 0.51, True","16.00, 0.51, True","12.00, 0.46, True","7.00, 0.26, True","7.00, 0.19, True","9.00, 0.23, True","15.00, 0.32, True","10.00, 0.25, True","10.00, 0.25, True","10.00, 0.14, True","11.00, 0.15, True","11.00, 0.15, True","10.00, 0.04, True",A
template_31,"11.00, 0.26, False","11.00, 0.34, False","12.00, 0.46, False","15.00, 0.50, False","15.00, 0.50, False","12.00, 0.46, False","15.00, 0.61, False","15.00, 0.61, False","12.00, 0.57, False","11.00, 0.69, False","12.00, 0.85, False","12.00, 0.85, False","12.00, 1.00, False","10.00, 1.00, False","12.00, 1.00, False","14.00, 1.00, True",None,"16.00, 1.00, None","14.00, 1.00, None","9.00, 1.00, None","13.00, 1.00, True","10.00, 1.00, True","15.00, 1.00, True","14.00, 1.00, True","18.00, 0.87, True","12.00, 0.85, True","12.00, 0.85, True","9.00, 0.82, True","10.00, 0.68, True","10.00, 0.68, True","14.00, 0.72, True","7.00, 0.63, True","5.00, 0.58, True","8.00, 0.65, True","6.00, 0.61, True","9.00, 0.52, True","5.00, 0.42, True","9.00, 0.52, True","6.00, 0.45, True","9.00, 0.52, True","11.00, 0.44, True","14.00, 0.49, True","13.00, 0.47, True","12.00, 0.46, True","10.00, 0.42, True","3.00, 0.23, True","13.00, 0.38, True","12.00, 0.28, True","5.00, 0.14, True","8.00, 0.21, True","3.00, 0.09, True","6.00, 0.17, True","4.00, 0.05, True","4.00, 0.05, True","7.00, 0.09, True","5.00, 0.01, True",A
template_34,"8.00, 0.21, False","11.00, 0.34, False","8.00, 0.38, False","8.00, 0.38, False","13.00, 0.47, False","8.00, 0.38, False","7.00, 0.48, False","9.00, 0.52, False","6.00, 0.45, False","6.00, 0.61, False","8.00, 0.81, False","10.00, 0.83, False","10.00, 1.00, False","15.00, 1.00, False","11.00, 1.00, False","9.00, 1.00, True","16.00, 1.00, True",None,"14.00, 1.00, None","17.00, 1.00, None","13.00, 1.00, True","16.00, 1.00, True","2.00, 1.00, True","8.00, 1.00, True","11.00, 0.84, True","5.00, 0.77, True","11.00, 0.84, True","15.00, 0.86, True","20.00, 0.76, True","17.00, 0.74, True","12.00, 0.70, True","16.00, 0.74, True","18.00, 0.75, True","19.00, 0.76, True","14.00, 0.72, True","16.00, 0.62, True","13.00, 0.58, True","18.00, 0.64, True","17.00, 0.63, True","15.00, 0.61, True","11.00, 0.44, True","9.00, 0.40, True","9.00, 0.40, True","20.00, 0.55, True","18.00, 0.53, True","16.00, 0.51, True","9.00, 0.31, True","10.00, 0.25, True","14.00, 0.31, True","19.00, 0.37, True","13.00, 0.30, True","13.00, 0.30, True","11.00, 0.15, True","14.00, 0.19, True","14.00, 0.19, True","10.00, 0.04, True",A
template_15,"8.00, 0.21, False","10.00, 0.33, False","11.00, 0.44, False","10.00, 0.42, False","13.00, 0.47, False","9.00, 0.40, False","11.00, 0.56, False","14.00, 0.60, False","10.00, 0.54, False","11.00, 0.69, False","14.00, 0.86, False","13.00, 0.85, False","12.00, 1.00, False","8.00, 1.00, False","12.00, 1.00, False","12.00, 1.00, True","14.00, 1.00, True","14.00, 1.00, True",None,"10.00, 1.00, None","16.00, 1.00, True","9.00, 1.00, True","12.00, 1.00, True","15.00, 1.00, True","13.00, 0.85, True","13.00, 0.85, True","11.00, 0.84, True","7.00, 0.80, True","12.00, 0.70, True","6.00, 0.61, True","13.00, 0.71, True","11.00, 0.69, True","14.00, 0.72, True","12.00, 0.70, True","12.00, 0.70, True","9.00, 0.52, True","12.00, 0.57, True","10.00, 0.54, True","11.00, 0.56, True","5.00, 0.42, True","12.00, 0.46, True","11.00, 0.44, True","11.00, 0.44, True","12.00, 0.46, True","11.00, 0.44, True","11.00, 0.44, True","11.00, 0.34, True","12.00, 0.28, True","8.00, 0.21, True","11.00, 0.26, True","10.00, 0.25, True","7.00, 0.19, True","9.00, 0.12, True","8.00, 0.11, True","7.00, 0.09, True","5.00, 0.01, True",A
template_7,"10.00, 0.25, False","11.00, 0.34, False","9.00, 0.40, False","12.00, 0.46, False","11.00, 0.44, False","11.00, 0.44, False","13.00, 0.58, False","12.00, 0.57, False","12.00, 0.57, False","13.00, 0.71, False","13.00, 0.85, False","12.00, 0.85, False","11.00, 1.00, False","4.00, 1.00, False","11.00, 1.00, False","14.00, 1.00, True","9.00, 1.00, True","17.00, 1.00, True","10.00, 1.00, True",None,"17.00, 1.00, True","7.00, 1.00, True","14.00, 1.00, True","14.00, 1.00, True","15.00, 0.86, True","13.00, 0.85, True","12.00, 0.85, True","4.00, 0.75, True","6.00, 0.61, True","10.00, 0.68, True","12.00, 0.70, True","10.00, 0.68, True","7.00, 0.63, True","5.00, 0.58, True","11.00, 0.69, True","6.00, 0.45, True","9.00, 0.52, True","7.00, 0.48, True","6.00, 0.45, True","6.00, 0.45, True","12.00, 0.46, True","12.00, 0.46, True","11.00, 0.44, True","9.00, 0.40, True","8.00, 0.38, True","6.00, 0.33, True","12.00, 0.36, True","15.00, 0.32, True","4.00, 0.12, True","7.00, 0.19, True","7.00, 0.19, True","2.00, 0.07, True","7.00, 0.09, True","5.00, 0.06, True","8.00, 0.11, True","6.00, 0.01, True",A
template_30,"10.00, 0.18, False","10.00, 0.25, False","11.00, 0.34, False","11.00, 0.34, False","10.00, 0.33, False","9.00, 0.31, False","12.00, 0.46, False","15.00, 0.50, False","10.00, 0.42, False","9.00, 0.52, False","14.00, 0.72, False","12.00, 0.70, False","11.00, 0.84, False","16.00, 0.86, False","11.00, 0.84, False","13.00, 1.00, False","13.00, 1.00, False","13.00, 1.00, False","16.00, 1.00, False","17.00, 1.00, False",None,"18.00, 1.00, None","14.00, 1.00, None","14.00, 1.00, None","14.00, 1.00, True","11.00, 1.00, True","11.00, 1.00, True","16.00, 1.00, True","16.00, 0.86, True","17.00, 0.87, True","11.00, 0.84, True","17.00, 0.87, True","17.00, 0.87, True","17.00, 0.87, True","16.00, 0.86, True","14.00, 0.72, True","16.00, 0.74, True","16.00, 0.74, True","15.00, 0.73, True","14.00, 0.72, True","6.00, 0.45, True","9.00, 0.52, True","11.00, 0.56, True","18.00, 0.64, True","17.00, 0.63, True","15.00, 0.61, True","10.00, 0.42, True","7.00, 0.26, True","14.00, 0.39, True","16.00, 0.42, True","15.00, 0.41, True","12.00, 0.36, True","15.00, 0.26, True","12.00, 0.22, True","12.00, 0.22, True","12.00, 0.07, True",A
