"statistic, pvalue, row is better than column",template_25,template_40,best set: template_9,template_23,template_21,template_19,template_27,template_13,template_5,template_36,template_47,template_7,template_15,template_32,template_34,template_38,template_1,template_49,template_8,template_53,template_55,template_46,template_44,template_11,template_10,template_43,template_6,template_0,template_37,template_4,template_48,template_17,template_41,template_26,template_30,template_2,template_3,template_54,template_42,template_12,template_39,template_28,template_31,template_35,template_33,template_52,template_18,template_24,template_29,template_51,template_20,template_14,template_50,template_16,template_45,template_22,group,accuracy
template_47,"13.00, 0.58, False","19.00, 0.64, False","11.00, 0.56, False","12.00, 0.57, False","12.00, 0.70, False","11.00, 0.69, False","13.00, 0.85, False","13.00, 1.00, False","10.00, 1.00, False","20.00, 1.00, False",None,"11.00, 1.00, None","14.00, 1.00, None","15.00, 1.00, None","18.00, 1.00, None","17.00, 1.00, True","12.00, 1.00, True","5.00, 1.00, True","17.00, 1.00, True","7.00, 1.00, True","4.00, 0.75, True","15.00, 0.86, True","17.00, 0.87, True","12.00, 0.85, True","19.00, 0.87, True","7.00, 0.80, True","16.00, 0.86, True","17.00, 0.87, True","13.00, 0.71, True","17.00, 0.74, True","17.00, 0.74, True","13.00, 0.71, True","11.00, 0.56, True","18.00, 0.64, True","14.00, 0.60, True","18.00, 0.64, True","11.00, 0.56, True","15.00, 0.50, True","16.00, 0.51, True","16.00, 0.51, True","12.00, 0.46, True","16.00, 0.51, True","10.00, 0.42, True","9.00, 0.40, True","10.00, 0.42, True","15.00, 0.41, True","16.00, 0.42, True","15.00, 0.41, True","9.00, 0.23, True","4.00, 0.12, True","15.00, 0.32, True","16.00, 0.27, True","14.00, 0.24, True","13.00, 0.18, True","8.00, 0.11, True","14.00, 0.19, True",A,0.27
template_7,"8.00, 0.50, False","18.00, 0.64, False","4.00, 0.39, False","6.00, 0.45, False","6.00, 0.61, False","6.00, 0.61, False","7.00, 0.80, False","7.00, 1.00, False","4.00, 1.00, False","17.00, 1.00, False","11.00, 1.00, True",None,"7.00, 1.00, None","16.00, 1.00, None","16.00, 1.00, None","17.00, 1.00, True","7.00, 1.00, True","12.00, 1.00, True","14.00, 1.00, True","15.00, 1.00, True","10.00, 0.83, True","18.00, 0.87, True","19.00, 0.87, True","5.00, 0.77, True","12.00, 0.85, True","11.00, 0.84, True","11.00, 0.84, True","15.00, 0.86, True","9.00, 0.66, True","10.00, 0.68, True","17.00, 0.74, True","5.00, 0.58, True","8.00, 0.50, True","15.00, 0.61, True","14.00, 0.60, True","14.00, 0.60, True","6.00, 0.45, True","17.00, 0.52, True","15.00, 0.50, True","9.00, 0.40, True","8.00, 0.38, True","17.00, 0.52, True","9.00, 0.40, True","5.00, 0.30, True","5.00, 0.30, True","17.00, 0.43, True","14.00, 0.39, True","14.00, 0.39, True","3.00, 0.09, True","11.00, 0.26, True","13.00, 0.30, True","13.00, 0.23, True","15.00, 0.26, True","11.00, 0.15, True","7.00, 0.09, True","12.00, 0.16, True",A,0.27
template_15,"4.00, 0.39, False","20.00, 0.65, False","6.00, 0.45, False","3.00, 0.34, False","3.00, 0.51, False","3.00, 0.51, False","5.00, 0.77, False","6.00, 1.00, False","7.00, 1.00, False","19.00, 1.00, False","14.00, 1.00, True","7.00, 1.00, True",None,"18.00, 1.00, None","18.00, 1.00, None","19.00, 1.00, True","6.00, 1.00, True","15.00, 1.00, True","16.00, 1.00, True","15.00, 1.00, True","12.00, 0.85, True","19.00, 0.87, True","22.00, 0.88, True","5.00, 0.77, True","15.00, 0.86, True","13.00, 0.85, True","13.00, 0.85, True","15.00, 0.86, True","12.00, 0.70, True","13.00, 0.71, True","17.00, 0.74, True","5.00, 0.58, True","12.00, 0.57, True","14.00, 0.60, True","18.00, 0.64, True","15.00, 0.61, True","8.00, 0.50, True","16.00, 0.51, True","15.00, 0.50, True","10.00, 0.42, True","10.00, 0.42, True","20.00, 0.55, True","10.00, 0.42, True","9.00, 0.40, True","10.00, 0.42, True","15.00, 0.41, True","14.00, 0.39, True","13.00, 0.38, True","8.00, 0.21, True","9.00, 0.23, True","13.00, 0.30, True","12.00, 0.22, True","15.00, 0.26, True","12.00, 0.16, True","8.00, 0.11, True","11.00, 0.15, True",A,0.27
template_32,"20.00, 0.65, False","7.00, 0.48, False","17.00, 0.63, False","18.00, 0.64, False","19.00, 0.76, False","20.00, 0.76, False","21.00, 0.88, False","19.00, 1.00, False","17.00, 1.00, False","7.00, 1.00, False","15.00, 1.00, True","16.00, 1.00, True","18.00, 1.00, True",None,"6.00, 1.00, None","7.00, 1.00, True","19.00, 1.00, True","15.00, 1.00, True","13.00, 1.00, True","16.00, 1.00, True","18.00, 0.87, True","11.00, 0.84, True","15.00, 0.86, True","16.00, 0.86, True","12.00, 0.85, True","16.00, 0.86, True","12.00, 0.85, True","14.00, 0.86, True","14.00, 0.72, True","12.00, 0.70, True","10.00, 0.68, True","19.00, 0.76, True","13.00, 0.58, True","14.00, 0.60, True","11.00, 0.56, True","15.00, 0.61, True","15.00, 0.61, True","10.00, 0.42, True","11.00, 0.44, True","12.00, 0.46, True","12.00, 0.46, True","8.00, 0.38, True","13.00, 0.47, True","9.00, 0.40, True","10.00, 0.42, True","9.00, 0.31, True","12.00, 0.36, True","11.00, 0.34, True","9.00, 0.23, True","11.00, 0.26, True","11.00, 0.26, True","11.00, 0.20, True","9.00, 0.17, True","8.00, 0.11, True","10.00, 0.14, True","11.00, 0.15, True",A,0.27
template_34,"19.00, 0.64, False","9.00, 0.52, False","18.00, 0.64, False","17.00, 0.63, False","19.00, 0.76, False","19.00, 0.76, False","20.00, 0.88, False","19.00, 1.00, False","17.00, 1.00, False","8.00, 1.00, False","18.00, 1.00, True","16.00, 1.00, True","18.00, 1.00, True","6.00, 1.00, True",None,"9.00, 1.00, True","18.00, 1.00, True","18.00, 1.00, True","12.00, 1.00, True","18.00, 1.00, True","20.00, 0.88, True","12.00, 0.85, True","14.00, 0.86, True","16.00, 0.86, True","11.00, 0.84, True","18.00, 0.87, True","12.00, 0.85, True","15.00, 0.86, True","13.00, 0.71, True","12.00, 0.70, True","10.00, 0.68, True","19.00, 0.76, True","15.00, 0.61, True","15.00, 0.61, True","11.00, 0.56, True","14.00, 0.60, True","16.00, 0.62, True","9.00, 0.40, True","11.00, 0.44, True","12.00, 0.46, True","14.00, 0.49, True","11.00, 0.44, True","13.00, 0.47, True","9.00, 0.40, True","9.00, 0.40, True","10.00, 0.33, True","12.00, 0.36, True","12.00, 0.36, True","10.00, 0.25, True","14.00, 0.31, True","11.00, 0.26, True","12.00, 0.22, True","9.00, 0.17, True","10.00, 0.14, True","9.00, 0.12, True","10.00, 0.14, True",A,0.27
template_38,"20.00, 0.55, False","3.00, 0.23, False","16.00, 0.51, False","18.00, 0.53, False","20.00, 0.65, False","20.00, 0.65, False","20.00, 0.76, False","19.00, 0.87, False","17.00, 0.87, False","8.00, 0.81, False","17.00, 1.00, False","17.00, 1.00, False","19.00, 1.00, False","7.00, 1.00, False","9.00, 1.00, False",None,"21.00, 1.00, None","17.00, 1.00, None","12.00, 1.00, None","17.00, 1.00, None","18.00, 1.00, True","12.00, 1.00, True","16.00, 1.00, True","17.00, 1.00, True","12.00, 1.00, True","17.00, 1.00, True","12.00, 1.00, True","15.00, 1.00, True","13.00, 0.85, True","11.00, 0.84, True","9.00, 0.82, True","20.00, 0.88, True","11.00, 0.69, True","14.00, 0.72, True","14.00, 0.72, True","16.00, 0.74, True","17.00, 0.74, True","10.00, 0.54, True","11.00, 0.56, True","11.00, 0.56, True","11.00, 0.56, True","11.00, 0.56, True","14.00, 0.60, True","11.00, 0.56, True","11.00, 0.56, True","9.00, 0.40, True","14.00, 0.49, True","12.00, 0.46, True","11.00, 0.34, True","12.00, 0.36, True","13.00, 0.38, True","11.00, 0.26, True","7.00, 0.19, True","10.00, 0.18, True","12.00, 0.22, True","12.00, 0.22, True",A,0.26
template_1,"8.00, 0.38, False","20.00, 0.55, False","8.00, 0.38, False","7.00, 0.36, False","6.00, 0.45, False","6.00, 0.45, False","8.00, 0.65, False","7.00, 0.80, False","8.00, 0.81, False","19.00, 0.87, False","12.00, 1.00, False","7.00, 1.00, False","6.00, 1.00, False","19.00, 1.00, False","18.00, 1.00, False","21.00, 1.00, True",None,"16.00, 1.00, None","16.00, 1.00, None","15.00, 1.00, None","10.00, 1.00, True","20.00, 1.00, True","21.00, 1.00, True","5.00, 1.00, True","15.00, 1.00, True","12.00, 1.00, True","13.00, 1.00, True","13.00, 1.00, True","11.00, 0.84, True","13.00, 0.85, True","19.00, 0.87, True","8.00, 0.81, True","10.00, 0.68, True","15.00, 0.73, True","16.00, 0.74, True","15.00, 0.73, True","9.00, 0.66, True","16.00, 0.62, True","15.00, 0.61, True","10.00, 0.54, True","8.00, 0.50, True","19.00, 0.64, True","10.00, 0.54, True","10.00, 0.54, True","11.00, 0.56, True","17.00, 0.52, True","14.00, 0.49, True","13.00, 0.47, True","8.00, 0.29, True","10.00, 0.33, True","13.00, 0.38, True","12.00, 0.28, True","16.00, 0.34, True","11.00, 0.20, True","10.00, 0.18, True","11.00, 0.20, True",A,0.26
template_49,"12.00, 0.46, False","19.00, 0.54, False","10.00, 0.42, False","13.00, 0.47, False","11.00, 0.56, False","12.00, 0.57, False","12.00, 0.70, False","12.00, 0.85, False","11.00, 0.84, False","19.00, 0.87, False","5.00, 1.00, False","12.00, 1.00, False","15.00, 1.00, False","15.00, 1.00, False","18.00, 1.00, False","17.00, 1.00, True","16.00, 1.00, True",None,"18.00, 1.00, None","8.00, 1.00, None","9.00, 1.00, True","16.00, 1.00, True","16.00, 1.00, True","12.00, 1.00, True","19.00, 1.00, True","8.00, 1.00, True","17.00, 1.00, True","18.00, 1.00, True","12.00, 0.85, True","18.00, 0.87, True","14.00, 0.86, True","12.00, 0.85, True","10.00, 0.68, True","18.00, 0.75, True","14.00, 0.72, True","19.00, 0.76, True","13.00, 0.71, True","16.00, 0.62, True","16.00, 0.62, True","16.00, 0.62, True","12.00, 0.57, True","16.00, 0.62, True","11.00, 0.56, True","9.00, 0.52, True","10.00, 0.54, True","15.00, 0.50, True","18.00, 0.53, True","17.00, 0.52, True","9.00, 0.31, True","5.00, 0.21, True","16.00, 0.42, True","17.00, 0.35, True","11.00, 0.26, True","15.00, 0.26, True","6.00, 0.12, True","16.00, 0.27, True",A,0.26
template_8,"15.00, 0.50, False","13.00, 0.47, False","13.00, 0.47, False","14.00, 0.49, False","17.00, 0.63, False","15.00, 0.61, False","14.00, 0.72, False","16.00, 0.86, False","15.00, 0.86, False","14.00, 0.86, False","17.00, 1.00, False","14.00, 1.00, False","16.00, 1.00, False","13.00, 1.00, False","12.00, 1.00, False","12.00, 1.00, True","16.00, 1.00, True","18.00, 1.00, True",None,"17.00, 1.00, None","18.00, 1.00, True","14.00, 1.00, True","14.00, 1.00, True","15.00, 1.00, True","7.00, 1.00, True","15.00, 1.00, True","4.00, 1.00, True","7.00, 1.00, True","15.00, 0.86, True","3.00, 0.73, True","13.00, 0.85, True","15.00, 0.86, True","13.00, 0.71, True","7.00, 0.63, True","11.00, 0.69, True","10.00, 0.68, True","15.00, 0.73, True","10.00, 0.54, True","8.00, 0.50, True","6.00, 0.45, True","14.00, 0.60, True","14.00, 0.60, True","13.00, 0.58, True","14.00, 0.60, True","15.00, 0.61, True","14.00, 0.49, True","6.00, 0.33, True","5.00, 0.30, True","14.00, 0.39, True","16.00, 0.42, True","5.00, 0.21, True","5.00, 0.14, True","11.00, 0.26, True","6.00, 0.12, True","9.00, 0.17, True","3.00, 0.06, True",A,0.26
template_53,"12.00, 0.46, False","19.00, 0.54, False","13.00, 0.47, False","12.00, 0.46, False","14.00, 0.60, False","12.00, 0.57, False","13.00, 0.71, False","13.00, 0.85, False","15.00, 0.86, False","19.00, 0.87, False","7.00, 1.00, False","15.00, 1.00, False","15.00, 1.00, False","16.00, 1.00, False","18.00, 1.00, False","17.00, 1.00, True","15.00, 1.00, True","8.00, 1.00, True","17.00, 1.00, True",None,"7.00, 1.00, True","15.00, 1.00, True","18.00, 1.00, True","13.00, 1.00, True","19.00, 1.00, True","6.00, 1.00, True","17.00, 1.00, True","18.00, 1.00, True","10.00, 0.83, True","17.00, 0.87, True","16.00, 0.86, True","15.00, 0.86, True","10.00, 0.68, True","17.00, 0.74, True","16.00, 0.74, True","15.00, 0.73, True","13.00, 0.71, True","15.00, 0.61, True","16.00, 0.62, True","16.00, 0.62, True","11.00, 0.56, True","18.00, 0.64, True","10.00, 0.54, True","11.00, 0.56, True","12.00, 0.57, True","13.00, 0.47, True","15.00, 0.50, True","15.00, 0.50, True","11.00, 0.34, True","4.00, 0.18, True","14.00, 0.39, True","15.00, 0.32, True","12.00, 0.28, True","15.00, 0.26, True","8.00, 0.15, True","13.00, 0.23, True",A,0.26
template_55,"9.00, 0.31, False","19.00, 0.45, False","9.00, 0.31, False","9.00, 0.31, False","8.00, 0.38, False","7.00, 0.36, False","9.00, 0.52, False","10.00, 0.68, False","10.00, 0.68, False","19.00, 0.76, False","4.00, 0.75, False","10.00, 0.83, False","12.00, 0.85, False","18.00, 0.87, False","20.00, 0.88, False","18.00, 1.00, False","10.00, 1.00, False","9.00, 1.00, False","18.00, 1.00, False","7.00, 1.00, False",None,"18.00, 1.00, None","20.00, 1.00, None","12.00, 1.00, None","19.00, 1.00, None","9.00, 1.00, None","17.00, 1.00, None","17.00, 1.00, None","12.00, 1.00, True","17.00, 1.00, True","19.00, 1.00, True","13.00, 1.00, True","11.00, 0.84, True","19.00, 0.87, True","18.00, 0.87, True","18.00, 0.87, True","13.00, 0.85, True","17.00, 0.74, True","18.00, 0.75, True","15.00, 0.73, True","11.00, 0.69, True","17.00, 0.74, True","11.00, 0.69, True","12.00, 0.70, True","12.00, 0.70, True","17.00, 0.63, True","17.00, 0.63, True","16.00, 0.62, True","9.00, 0.40, True","5.00, 0.30, True","16.00, 0.51, True","16.00, 0.42, True","14.00, 0.39, True","14.00, 0.31, True","11.00, 0.26, True","14.00, 0.31, True",A,0.25
